Amplitude Max en mm;Amplitude Min en mm;Vitesse Max en m/s;Vitesse Min en m/s;Vitesse Moy en m/s;Nb poing;
134.82063293457;0.0056610107421875;7.626785;-4.713668;-1.245231;0;
