Amplitude Max en mm;Amplitude Min en mm;Vitesse Max en m/s;Vitesse Min en m/s;Vitesse Moy en m/s;Nb poing;
169.544403076172;0.00274658203125;11.20726;-3.856547;1.161647;0;
