Amplitude Max en mm;Amplitude Min en mm;Vitesse Max en m/s;Vitesse Min en m/s;Vitesse Moy en m/s;Nb poing;
169.053756713867;6.67572021484375E-06;8.780636;-7.975578;0.1790341;0;
