Amplitude Max en mm;Amplitude Min en mm;Vitesse Max en m/s;Vitesse Min en m/s;Vitesse Moy en m/s;Nb poing;
198.745483398438;7.34329223632813E-05;9.937274;-2.213544;-0.4838752;0;
