Amplitude Max en mm;Amplitude Min en mm;Vitesse Max en m/s;Vitesse Min en m/s;Vitesse Moy en m/s;Nb poing;
8.23944091796875;0.00054931640625;10.61442;-1.720932;1.624133;0;
