Amplitude Max en mm;Amplitude Min en mm;Vitesse Max en m/s;Vitesse Min en m/s;Vitesse Moy en m/s;Nb poing;
191.258666992188;0.000154495239257813;8.393053;-9.285616;-0.2224487;0;
