Amplitude Max en mm;Amplitude Min en mm;Vitesse Max en m/s;Vitesse Min en m/s;Vitesse Moy en m/s;Nb poing;
181.429016113281;0.00012969970703125;8.621532;-5.558885;-2.218274;0;
