Time in ms;Pos hand in x;
-0.002725114;0;
0.01727489;19.97988;
0.03727489;20.86944;
0.05727489;21.22717;
0.07727488;22.05785;
0.09727488;22.30642;
0.1172749;22.73003;
0.1372749;23.33131;
0.1572749;23.13841;
0.1772749;23.02227;
0.1972749;22.83508;
0.2172749;22.67661;
0.2372749;22.64017;
0.2572749;22.33445;
0.2772749;21.32191;
0.2972749;22.56023;
0.3172749;22.6037;
0.3372749;22.69573;
0.3572749;23.20569;
0.3772749;22.70534;
0.3972749;23.55726;
0.4172749;23.02553;
0.4372749;23.7015;
0.4572749;23.55788;
0.4772749;24.65788;
0.4972749;26.12514;
0.5172749;25.55767;
0.5372749;26.20436;
0.5572749;26.46168;
0.5772749;27.45664;
0.5972749;28.53313;
0.6172749;31.64874;
0.6372749;33.59326;
0.6572748;35.2444;
0.6772749;36.80959;
0.6972749;37.77613;
0.7172748;39.00387;
0.7372749;40.04369;
0.7572749;40.77603;
0.7772748;41.9572;
0.7972749;42.90464;
0.8172749;43.29493;
0.8372748;43.0186;
0.8572749;42.9502;
0.8772749;42.77889;
0.8972749;43.50514;
0.9172749;47.01147;
0.9372749;47.59834;
0.9572749;48.48438;
0.9772748;47.73224;
0.9972749;48.7659;
1.017275;49.46773;
1.037275;49.24357;
1.057275;48.92864;
1.077275;48.65137;
1.097275;50.03828;
1.117275;49.97667;
1.137275;50.6342;
1.157275;51.04427;
1.177275;52.01159;
1.197275;53.50973;
1.217275;53.82092;
1.237275;53.95631;
1.257275;54.43921;
1.277275;54.53161;
1.297275;54.62126;
1.317275;54.53342;
1.337275;53.74851;
1.357275;52.54696;
1.377275;52.65516;
1.397275;48.27947;
1.417275;45.82963;
1.437275;43.66274;
1.457275;42.0724;
1.477275;41.18273;
1.497275;38.60223;
1.517275;38.38904;
1.537275;38.1852;
1.557275;38.26093;
1.577275;38.17595;
1.597275;38.0365;
1.617275;37.87439;
1.637275;37.61121;
1.657275;37.30891;
1.677275;36.92977;
1.697275;36.49958;
1.717275;35.99962;
