Time in ms;Pos hand in x;
0;0;
0.02;0;
0.04;0;
0.06;0;
0.08;0;
0.09999999;0;
0.12;0;
0.14;0;
0.16;0;
0.18;0;
0.2;0;
0.22;0;
0.24;0;
0.26;0;
0.28;0;
0.3;0;
0.32;0;
0.34;0;
0.36;0;
0.38;0;
0.4;0;
0.42;0;
0.44;0;
0.46;0;
0.48;0;
0.5;0;
0.52;0;
0.54;0;
0.56;0;
0.58;0;
0.6;0;
0.62;0;
0.64;0;
0.66;0;
0.68;0;
0.7;0;
0.72;0;
0.74;0;
0.76;0;
0.78;0;
0.8;0;
0.82;0;
0.84;0;
0.86;0;
0.88;0;
0.9;0;
0.92;0;
0.94;0;
0.96;0;
0.98;0;
1;0;
1.02;0;
1.04;0;
1.06;0;
1.08;0;
1.1;0;
1.12;0;
1.14;0;
1.16;0;
1.18;0;
1.2;0;
1.22;0;
1.24;0;
1.26;0;
1.28;0;
1.3;0;
1.32;0;
1.34;0;
1.36;0;
1.38;0;
1.4;0;
1.42;0;
1.44;0;
1.46;0;
1.48;0;
1.5;0;
1.52;0;
1.54;0;
1.56;0;
1.58;0;
1.6;0;
1.62;0;
1.64;0;
1.66;0;
1.68;0;
1.7;0;
1.72;0;
1.74;0;
1.76;0;
1.78;0;
1.8;0;
1.82;0;
1.84;0;
1.86;0;
1.88;0;
1.9;0;
1.92;0;
1.94;0;
1.96;0;
1.98;0;
2;0;
2.02;0;
2.04;0;
2.06;0;
2.08;0;
2.1;0;
2.12;0;
2.14;0;
2.16;0;
2.18;0;
2.2;0;
2.22;0;
2.24;0;
2.26;0;
2.28;0;
2.3;0;
2.32;0;
2.34;0;
2.36;0;
2.38;0;
2.4;0;
2.42;0;
2.44;0;
2.46;0;
2.48;0;
2.5;0;
2.52;0;
2.54;0;
2.56;0;
2.58;0;
2.6;0;
2.62;0;
2.64;0;
2.66;0;
2.68;0;
2.7;0;
2.72;0;
2.74;0;
2.76;0;
2.78;0;
2.8;0;
2.82;0;
2.84;0;
2.86;0;
2.88;0;
2.9;0;
2.92;0;
2.94;0;
2.96;0;
2.98;0;
3;0;
3.02;0;
3.04;0;
3.06;0;
3.08;0;
3.1;0;
3.12;0;
3.14;0;
3.16;0;
3.18;0;
3.2;0;
3.22;0;
3.24;0;
3.26;0;
3.28;0;
3.3;0;
3.32;0;
3.34;0;
3.36;0;
3.38;0;
3.4;0;
3.42;0;
3.44;0;
3.46;0;
3.48;0;
3.5;0;
3.52;0;
3.54;0;
3.56;0;
3.58;0;
3.6;0;
3.62;0;
3.64;0;
3.66;0;
3.68;0;
3.7;0;
3.72;0;
3.74;0;
3.76;126.4492;
3.78;119.6186;
3.8;112.3492;
3.82;104.7999;
3.84;97.45627;
3.86;97.45627;
3.88;69.40188;
3.9;54.39553;
3.92;52.2198;
3.94;46.35183;
3.96;44.47911;
3.98;38.52711;
4;37.12403;
4.02;36.44532;
4.04;36.22296;
4.06;36.4814;
4.08;37.48216;
4.1;37.80152;
4.12;38.39979;
4.14;39.10367;
4.16;39.71797;
4.18;40.68712;
4.2;41.348;
4.22;41.95605;
4.24;42.32507;
4.26;42.80429;
4.28;44.43879;
4.3;44.93445;
4.32;45.59558;
4.34;46.49685;
4.36;47.41702;
4.38;47.94249;
4.4;48.4578;
4.42;49.4172;
4.44;50.35627;
4.46;52.01894;
4.48;52.57749;
4.5;53.9431;
4.52;55.00034;
4.54;55.71442;
4.56;56.7256;
4.58;57.45562;
4.6;58.35057;
4.62;58.64859;
4.64;59.68169;
4.66;60.61933;
4.68;61.41487;
4.7;62.06348;
4.72;62.20712;
4.74;62.22479;
4.76;62.49937;
4.78;62.86736;
4.8;63.05676;
4.82;63.6365;
4.84;64.08504;
4.86;65.44143;
4.88;65.95945;
4.9;66.06688;
4.92;66.48615;
4.94;66.49446;
4.96;66.81574;
4.98;67.08453;
5;67.71067;
5.02;67.87548;
5.04;68.3977;
5.06;68.81929;
5.08;69.61983;
5.1;70.90411;
5.12;71.35432;
5.14;72.17656;
5.16;73.13802;
5.18;74.1376;
