Time in ms;Pos hand in x;Pos hand in z;
0;0;0;
0.02;0;0;
0.04;0;0;
0.06;0;0;
0.08;0;0;
0.09999999;0;0;
0.12;0;0;
0.14;0;0;
0.16;0;0;
0.18;0;0;
0.2;0;0;
0.22;0;0;
0.24;0;0;
0.26;0;0;
0.28;0;0;
0.3;0;0;
0.32;0;0;
0.34;0;0;
0.36;0;0;
0.38;0;0;
0.4;0;0;
0.42;0;0;
0.44;0;0;
0.46;0;0;
0.48;0;0;
0.5;0;0;
0.52;0;0;
0.54;0;0;
0.56;0;0;
0.58;0;0;
0.6;0;0;
0.62;0;0;
0.64;0;0;
0.66;0;0;
0.68;0;0;
0.7;0;0;
0.72;0;0;
0.74;0;0;
0.76;0;0;
0.78;0;0;
0.8;0;0;
0.82;0;0;
0.84;0;0;
0.86;0;0;
0.88;0;0;
0.9;0;0;
0.92;0;0;
0.94;0;0;
0.96;0;0;
0.98;0;0;
1;0;0;
1.02;0;0;
1.04;0;0;
1.06;0;0;
1.08;0;0;
1.1;0;0;
1.12;0;0;
1.14;0;0;
1.16;0;0;
1.18;0;0;
1.2;0;0;
1.22;0;0;
1.24;0;0;
1.26;0;0;
1.28;0;0;
1.3;0;0;
1.32;0;0;
1.34;0;0;
1.36;0;0;
1.38;0;0;
1.4;0;0;
1.42;0;0;
1.44;0;0;
1.46;0;0;
1.48;0;0;
1.5;0;0;
1.52;0;0;
1.54;0;0;
1.56;0;0;
1.58;0;0;
1.6;0;0;
1.62;0;0;
1.64;0;0;
1.66;0;0;
1.68;0;0;
1.7;0;0;
1.72;0;0;
1.74;0;0;
1.76;0;0;
1.78;0;0;
1.8;0;0;
1.82;0;0;
1.84;0;0;
1.86;0;0;
1.88;0;0;
1.9;136.818;-23.02775;
1.92;136.818;-23.02775;
1.94;136.804;-23.02995;
1.96;103.9236;-17.24881;
1.98;61.42033;-2.991799;
2;44.45446;1.951294;
2.02;29.67813;5.434472;
2.04;18.01461;7.735453;
2.06;8.452632;8.765229;
2.08;0.5924572;8.174407;
2.1;-5.005155;5.879408;
2.12;-7.775069;3.138316;
2.14;-10.33756;-0.8159866;
2.16;-9.820709;-7.073081;
2.18;-7.824707;-10.11139;
2.2;-5.428115;-12.74632;
2.22;-3.12003;-14.30851;
2.24;-0.2902241;-15.6144;
2.26;4.387091;-16.16916;
2.28;6.649791;-15.63619;
2.3;6.649791;-15.63619;
2.32;8.881413;-15.30632;
2.34;11.08269;-14.88064;
2.36;16.18853;-14.30199;
2.38;18.73753;-14.57739;
2.4;21.46232;-14.72898;
2.42;24.50907;-15.16748;
2.44;27.0806;-15.79786;
2.46;31.31826;-17.46545;
2.48;32.94976;-18.53408;
2.5;32.94976;-18.53408;
2.52;34.45487;-19.91177;
2.54;35.42102;-20.87589;
2.56;36.70908;-22.01295;
2.58;36.88157;-22.32048;
2.6;36.8148;-22.56605;
2.62;36.41105;-22.79052;
2.64;33.20108;-23.17479;
2.66;31.54767;-22.29005;
2.68;29.7035;-21.09427;
2.7;27.5415;-19.12815;
2.72;27.5415;-19.12815;
2.74;24.69876;-13.03056;
2.76;24.41127;-13.00447;
2.78;24.28329;-13.16739;
2.8;23.95148;-13.08652;
2.82;23.71718;-13.02942;
2.84;21.83523;-11.76626;
2.86;21.77104;-11.87413;
2.88;21.79171;-11.9125;
2.9;21.79171;-11.9125;
2.92;21.79171;-11.9125;
2.94;22.51474;-12.26523;
2.96;23.35994;-12.52273;
2.98;25.09189;-12.75296;
3;26.6355;-12.83082;
3.02;27.49034;-12.95068;
3.04;28.18896;-13.478;
3.06;28.60532;-13.77849;
3.08;28.83305;-13.94283;
3.1;28.89108;-14.18104;
3.12;28.92955;-14.33897;
3.14;28.95525;-14.44446;
3.16;28.81343;-14.60819;
3.18;27.69422;-15.0271;
3.2;27.03111;-15.2753;
3.22;26.58856;-15.44094;
3.24;26.06216;-15.61537;
3.26;24.39352;-16.06514;
3.28;22.26534;-16.64984;
3.3;21.27641;-16.93319;
3.32;19.93106;-16.32187;
3.34;19.51383;-16.15508;
3.36;19.36496;-16.35793;
3.38;17.27591;-16.99636;
3.4;11.42511;-18.54848;
3.42;1.091518;-22.11604;
3.44;5.894176;-12.57589;
3.46;5.672653;-8.812821;
3.48;5.135895;-7.568557;
3.5;4.2126;-7.334849;
3.52;2.704996;-6.807039;
3.54;0.9861061;-6.733492;
3.56;-0.2909247;-6.631999;
3.58;-1.299263;-6.369225;
3.6;-2.273481;-6.267132;
3.62;-3.165949;-6.344303;
3.64;-3.568989;-6.358829;
3.66;-3.585059;-6.511212;
3.68;-3.016693;-6.728905;
3.7;-1.763232;-6.985157;
3.72;1.422868;-8.46237;
3.74;5.081625;-9.962528;
3.76;9.082797;-12.38522;
3.78;14.328;-14.60987;
3.8;29.35991;-19.86656;
3.82;38.80595;-23.79693;
3.84;50.25734;-27.24302;
3.86;62.83111;-32.02708;
3.88;76.95131;-37.18193;
3.9;87.83402;-46.85352;
3.92;104.4612;-55.27953;
3.94;122.5337;-63.15502;
3.96;141.5804;-70.62157;
3.98;164.5651;-76.80771;
4;0;0;
4.02;0;0;
4.04;0;0;
4.06;0;0;
4.08;0;0;
4.1;0;0;
4.12;0;0;
4.14;0;0;
4.16;0;0;
4.18;0;0;
4.2;0;0;
4.22;0;0;
4.24;0;0;
4.26;0;0;
4.28;0;0;
4.3;0;0;
4.32;0;0;
4.34;0;0;
4.36;0;0;
4.38;0;0;
4.4;0;0;
4.42;0;0;
4.44;0;0;
4.46;0;0;
4.48;0;0;
