Time in ms;Pos hand in x;Pos hand in z;
-0.01529333;0;0;
-0.01529333;0;0;
-0.01529333;0;0;
0.004706664;0;0;
0.004706664;0;0;
0.004706664;0;0;
0.02470666;0;0;
0.02470666;0;0;
0.02470666;0;0;
0.04470666;0;0;
0.04470666;0;0;
0.04470666;0;0;
0.06470666;0;0;
0.06470666;0;0;
0.06470666;0;0;
0.08470666;0;0;
0.08470666;0;0;
0.08470666;0;0;
0.1047067;0;0;
0.1047067;0;0;
0.1047067;0;0;
0.1247067;0;0;
0.1247067;0;0;
0.1247067;0;0;
0.1447067;0;0;
0.1447067;0;0;
0.1447067;0;0;
0.1647067;0;0;
0.1647067;0;0;
0.1647067;0;0;
0.1847067;0;0;
0.1847067;0;0;
0.1847067;0;0;
0.2047067;0;0;
0.2047067;0;0;
0.2047067;0;0;
0.2247067;0;0;
0.2247067;0;0;
0.2247067;0;0;
0.2447067;0;0;
0.2447067;0;0;
0.2447067;0;0;
0.2647067;0;0;
0.2647067;0;0;
0.2647067;0;0;
0.2847067;0;0;
0.2847067;0;0;
0.2847067;0;0;
0.3047067;0;0;
0.3047067;0;0;
0.3047067;0;0;
0.3247066;0;0;
0.3247066;0;0;
0.3247066;0;0;
0.3447067;0;0;
0.3447067;0;0;
0.3447067;0;0;
0.3647067;0;0;
0.3647067;0;0;
0.3647067;0;0;
0.3847066;0;0;
0.3847066;0;0;
0.3847066;0;0;
0.4047067;0;0;
0.4047067;0;0;
0.4047067;0;0;
0.4247067;0;0;
0.4247067;0;0;
0.4247067;0;0;
0.4447066;0;0;
0.4447066;0;0;
0.4447066;0;0;
0.4647067;0;0;
0.4647067;0;0;
0.4647067;0;0;
0.4847066;0;0;
0.4847066;0;0;
0.4847066;0;0;
0.5047067;0;0;
0.5047067;0;0;
0.5047067;0;0;
0.5247067;0;0;
0.5247067;0;0;
0.5247067;0;0;
0.5447066;0;0;
0.5447066;0;0;
0.5447066;0;0;
0.5647066;0;0;
0.5647066;0;0;
0.5647066;0;0;
0.5847067;0;0;
0.5847067;0;0;
0.5847067;0;0;
0.6047066;0;0;
0.6047066;0;0;
0.6047066;0;0;
0.6247066;0;0;
0.6247066;0;0;
0.6247066;0;0;
0.6447067;70.87963;-13.12598;
0.6447067;70.87963;-13.12598;
0.6447067;70.87963;-13.12598;
0.6647066;54.56195;-10.56607;
0.6647066;54.56195;-10.56607;
0.6647066;54.56195;-10.56607;
0.6847066;31.64245;-5.104206;
0.6847066;31.64245;-5.104206;
0.6847066;31.64245;-5.104206;
0.7047067;17.88739;-1.544181;
0.7047067;17.88739;-1.544181;
0.7047067;17.88739;-1.544181;
0.7247066;5.684978;1.435165;
0.7247066;5.684978;1.435165;
0.7247066;5.684978;1.435165;
0.7447066;-0.1350807;2.71406;
0.7447066;-0.1350807;2.71406;
0.7447066;-0.1350807;2.71406;
0.7647067;-11.48176;4.81034;
0.7647067;-11.48176;4.81034;
0.7647067;-11.48176;4.81034;
0.7847067;-27.80155;6.811497;
0.7847067;-27.80155;6.811497;
0.7847067;-27.80155;6.811497;
0.8047066;-37.65681;7.756114;
0.8047066;-37.65681;7.756114;
0.8047066;-37.65681;7.756114;
0.8247067;-46.62284;8.036186;
0.8247067;-46.62284;8.036186;
0.8247067;-46.62284;8.036186;
0.8447067;-54.79346;8.22474;
0.8447067;-54.79346;8.22474;
0.8447067;-54.79346;8.22474;
0.8647066;-58.6213;8.279695;
0.8647066;-58.6213;8.279695;
0.8647066;-58.6213;8.279695;
0.8847066;-72.27419;9.129992;
