Time in ms;Pos hand in x;Pos hand in z;
0;0;0;
0.02;0;0;
0.04;0;0;
0.06;0;0;
0.08;0;0;
0.09999999;0;0;
0.12;0;0;
0.14;0;0;
0.16;0;0;
0.18;0;0;
0.2;0;0;
0.22;0;0;
0.24;0;0;
0.26;0;0;
0.28;0;0;
0.3;0;0;
0.32;0;0;
0.34;0;0;
0.36;0;0;
0.38;0;0;
0.4;0;0;
0.42;0;0;
0.44;0;0;
0.46;0;0;
0.48;0;0;
0.5;0;0;
0.52;0;0;
0.54;0;0;
0.56;0;0;
0.58;0;0;
0.6;0;0;
0.62;0;0;
0.64;0;0;
0.66;0;0;
0.68;0;0;
0.7;0;0;
0.72;0;0;
0.74;0;0;
0.76;0;0;
0.78;0;0;
0.8;0;0;
0.82;0;0;
0.84;51.04553;-19.74113;
0.86;51.04553;-19.74113;
0.88;51.00486;-19.73032;
0.9;27.37121;-14.12576;
0.92;-2.876513;-8.867573;
0.94;-37.19713;-5.584897;
0.96;-43.66744;-4.745076;
0.98;-55.26146;-1.779274;
1;-65.87658;0.5041821;
1.02;-70.94546;1.222657;
1.04;-85.67264;2.386529;
1.06;-99.21616;3.878554;
1.08;-99.21616;3.878554;
1.1;-111.5458;4.627361;
1.12;-119.8291;5.187425;
1.14;-131.0219;5.613332;
1.16;-137.6412;6.078984;
1.18;-144.4375;6.837249;
1.2;-147.1875;6.91166;
1.22;-156.0846;7.182051;
1.24;-158.5136;7.243554;
1.26;-164.1266;7.381057;
1.28;-169.5042;7.650512;
1.3;-171.0777;7.58378;
1.32;-172.9277;7.286548;
1.34;-173.4666;6.975393;
1.36;-173.4173;6.698154;
1.38;-173.536;6.515059;
1.4;-172.5283;5.541402;
1.42;-172.3146;5.611673;
1.44;-170.3569;4.713536;
1.46;-170.2229;3.168894;
1.48;-170.5837;2.492063;
1.5;-170.429;0.2790522;
1.52;-167.3064;-3.741404;
1.54;-163.5252;-6.126636;
1.56;-159.1057;-8.681494;
