Time in ms;Pos hand in x;Pos hand in z;
0;0;0;
0;0;0;
0;0;0;
0.02;44.077;-5.058685;
0.02;44.077;-5.058685;
0.02;44.077;-5.058685;
0.04;40.57708;1.245956;
0.04;40.57708;1.245956;
0.04;40.57708;1.245956;
0.06;40.57708;1.245956;
0.06;40.57708;1.245956;
0.06;40.57708;1.245956;
0.08;40.57708;1.245956;
0.08;40.57708;1.245956;
0.08;40.57708;1.245956;
0.09999999;40.57708;1.245956;
0.09999999;40.57708;1.245956;
0.09999999;40.57708;1.245956;
0.12;40.57708;1.245956;
0.12;40.57708;1.245956;
0.12;40.57708;1.245956;
0.14;40.57708;1.245956;
0.14;40.57708;1.245956;
0.14;40.57708;1.245956;
0.16;40.68135;1.311109;
0.16;40.68135;1.311109;
0.16;40.68135;1.311109;
0.18;40.68135;1.311109;
0.18;40.68135;1.311109;
0.18;40.68135;1.311109;
0.2;40.78822;1.355888;
0.2;40.78822;1.355888;
0.2;40.78822;1.355888;
0.22;41.02148;1.330757;
0.22;41.02148;1.330757;
0.22;41.02148;1.330757;
0.24;41.26945;1.257639;
0.24;41.26945;1.257639;
0.24;41.26945;1.257639;
0.26;41.43124;1.215922;
0.26;41.43124;1.215922;
0.26;41.43124;1.215922;
0.28;41.50624;1.211489;
0.28;41.50624;1.211489;
0.28;41.50624;1.211489;
0.3;42.04583;1.02414;
0.3;42.04583;1.02414;
0.3;42.04583;1.02414;
0.32;42.13253;0.9618335;
0.32;42.13253;0.9618335;
0.32;42.23844;0.7696347;
0.34;42.40259;0.5676219;
0.34;42.40259;0.5676219;
0.34;42.40259;0.5676219;
0.36;42.67443;0.2069629;
0.36;42.67443;0.2069629;
0.36;42.67443;0.2069629;
0.38;42.79276;0.08875284;
0.38;42.79276;0.08875284;
0.38;42.79276;0.08875284;
0.4;43.0234;-0.0003715161;
0.4;43.0234;-0.0003715161;
0.4;43.0234;-0.0003715161;
0.42;43.34177;-0.07102788;
0.42;43.34177;-0.07102788;
0.42;43.34177;-0.07102788;
0.44;43.73152;-0.2087989;
0.44;43.73152;-0.2087989;
0.44;43.73152;-0.2087989;
0.46;44.01802;-0.39911;
0.46;44.01802;-0.39911;
