Time in ms;Pos hand in x;Pos hand in z;
6.38;73.17983;114.6945;
6.4;69.05025;107.8792;
6.42;65.12539;101.1147;
6.44;62.24211;97.19755;
6.46;56.94091;89.34383;
6.48;48.90684;78.23763;
6.5;43.72047;69.88673;
6.52;40.67377;65.56457;
6.54;36.00668;56.62592;
6.56;33.67199;51.95784;
6.58;28.88088;42.77393;
6.6;23.4184;28.01775;
6.62;20.36849;18.21701;
6.64;18.63972;13.28969;
6.66;15.47555;3.669515;
6.68;11.7115;-10.08251;
6.7;9.634174;-17.8589;
6.72;8.567812;-21.81869;
6.74;7.1958;-28.67225;
6.76;5.010317;-35.79733;
6.78;2.474463;-44.05345;
6.8;1.161083;-48.83712;
6.82;0.8599637;-50.84713;
6.84;-0.4757612;-54.80007;
6.86;-1.877295;-58.14009;
6.88;-2.110992;-59.53024;
6.9;-2.714867;-62.82209;
6.92;-2.868366;-64.01868;
6.94;-2.798246;-66.31607;
6.96;-2.607336;-68.85999;
6.98;-1.983488;-70.59324;
7;-1.616553;-71.86376;
7.02;-1.033235;-72.76236;
7.04;0.1283228;-74.03687;
7.06;0.978049;-74.7005;
7.08;3.063442;-76.17049;
7.1;4.621854;-77.1508;
7.12;5.328493;-77.52361;
7.14;6.830757;-78.15737;
7.16;9.262462;-79.02723;
7.18;10.06981;-79.36331;
7.2;11.30536;-79.74111;
7.22;12.25003;-79.99802;
7.24;12.60502;-80.08838;
7.26;13.50829;-80.25865;
7.28;13.8941;-80.22853;
7.3;14.20772;-80.10065;
7.32;14.31296;-80.05067;
7.34;14.53835;-79.84694;
7.36;14.70923;-79.52824;
7.38;14.69036;-79.32744;
7.4;14.64623;-79.20042;
7.42;14.4118;-78.50134;
7.44;14.20267;-77.9467;
7.46;14.02782;-77.62119;
7.48;13.95276;-77.47333;
7.5;13.79392;-77.19689;
7.52;13.67146;-76.97041;
7.54;13.5705;-76.70689;
7.56;13.41874;-75.9526;
7.58;13.36883;-75.79411;
7.6;13.25464;-75.45876;
7.62;13.17901;-75.10194;
7.64;13.06643;-74.56435;
7.66;12.76869;-73.76318;
7.68;12.5839;-73.34998;
7.7;12.35141;-72.97485;
7.72;12.20909;-72.79123;
7.74;11.95126;-72.43843;
7.76;11.53711;-71.87;
7.78;11.28593;-71.54773;
7.8;11.21458;-71.4402;
7.82;11.12077;-71.26335;
7.84;11.02485;-71.09666;
7.86;10.99472;-71.03094;
7.88;10.95102;-70.85468;
7.9;10.94444;-70.80219;
7.92;11.02906;-70.57649;
7.94;11.18992;-70.28876;
7.96;11.42568;-69.98697;
7.98;11.52631;-69.87238;
8;11.73804;-69.5378;
8.02;11.83167;-69.36162;
8.04;11.99828;-69.08126;
8.059999;12.22945;-68.65578;
8.08;12.54018;-68.13818;
8.099999;12.71333;-67.90195;
8.12;12.81412;-67.74535;
8.139999;12.97842;-67.46677;
8.16;13.10792;-67.21796;
8.179999;13.32197;-66.78538;
8.2;13.42393;-66.61703;
8.22;13.7683;-66.03697;
8.24;13.94541;-65.78938;
8.26;14.30147;-65.19702;
8.28;14.71979;-64.63586;
8.3;14.93225;-64.34931;
8.32;15.49446;-63.7056;
8.34;16.42662;-63.03315;
8.36;18.90031;-61.57112;
8.38;20.97936;-60.58951;
8.4;23.53282;-59.47035;
8.42;26.56837;-58.06253;
8.44;28.19856;-57.45995;
8.46;31.36396;-56.25052;
8.48;35.12534;-54.41803;
8.5;39.25757;-52.49577;
8.52;43.87398;-50.35854;
8.54;46.31275;-49.21334;
8.559999;57.13249;-44.5865;
8.58;59.86138;-43.36594;
8.599999;65.53823;-40.96521;
8.62;71.17365;-38.48114;
8.639999;73.89222;-37.32072;
8.66;79.02685;-35.04321;
8.679999;86.70368;-32.29583;
8.7;91.42353;-30.23003;
8.72;93.7226;-29.16085;
8.74;98.24201;-27.20329;
8.76;104.6243;-24.63568;
8.78;106.8912;-23.62293;
8.8;111.6551;-22.28744;
8.82;116.4709;-20.97854;
8.84;118.919;-20.12498;
8.86;128.6602;-16.19129;
8.88;131.1803;-15.03558;
8.9;135.7583;-12.6468;
8.92;140.3517;-9.930283;
8.94;144.7591;-7.343187;
8.96;148.7588;-4.977367;
8.98;152.8808;-1.668901;
9;154.2627;-0.1018396;
9.02;159.2527;4.385634;
9.04;161.776;7.971551;
9.059999;162.8425;9.617969;
9.08;164.5935;12.49673;
9.099999;166.2406;15.93739;
9.12;167.5775;20.52014;
9.139999;167.8162;22.02686;
9.16;168.0301;22.47352;
9.179999;168.0318;23.02624;
9.2;168.1808;23.51988;
9.22;167.4653;24.98388;
9.24;167.3696;25.13085;
9.26;167.3712;25.26036;
9.28;166.8264;25.31361;
9.3;166.7939;25.39352;
9.32;166.8333;25.41841;
9.34;166.7254;25.11141;
9.36;166.7208;24.98283;
9.38;166.3445;24.717;
9.4;165.4079;24.32164;
9.42;162.4202;23.40167;
9.44;159.3927;23.00213;
9.46;158.023;22.45415;
9.48;154.3313;20.94706;
9.5;149.5395;19.05716;
9.52;140.3246;16.44364;
9.54;133.9547;14.11144;
9.559999;127.3914;11.54909;
9.58;120.4348;9.273211;
9.599999;116.9066;8.182979;
9.62;110.0947;6.144819;
9.639999;103.6661;4.392741;
9.66;100.8087;3.452348;
9.679999;95.75198;1.772596;
9.7;89.94682;-1.376616;
9.719999;87.42642;-3.078959;
9.74;86.13812;-4.59082;
9.76;85.8214;-5.324082;
9.78;85.63686;-6.73306;
9.8;86.50137;-8.451084;
9.82;88.97422;-10.24379;
9.84;92.80474;-11.75568;
9.86;97.73063;-12.86763;
9.88;100.6547;-13.40248;
9.9;115.1836;-15.50111;
9.92;119.1393;-16.24197;
9.94;127.6066;-17.13823;
9.96;136.6603;-17.83769;
9.98;140.844;-18.38277;
10;149.6981;-18.12446;
10.02;163.1606;-17.54947;
10.04;171.5368;-17.486;
10.06;178.9936;-18.42758;
10.08;183.7274;-17.47007;
10.1;189.1587;-16.20518;
10.12;193.5226;-15.35845;
10.14;196.5588;-14.40982;
10.16;198.1217;-12.93686;
10.18;200.2719;-11.49492;
10.2;201.407;-10.79931;
10.22;202.1535;-10.13383;
10.24;203.6652;-8.918171;
10.26;203.92;-8.513421;
10.28;205.8286;-8.077934;
10.3;206.6244;-8.174158;
10.32;209.0702;-8.778781;
10.34;211.1029;-8.736207;
10.36;211.9668;-8.223478;
10.38;213.5225;-7.365242;
10.4;214.0112;-7.114182;
10.42;215.2001;-6.709453;
10.44;216.2374;-7.308611;
10.46;217.9767;-8.056211;
10.48;218.4498;-8.600608;
10.5;218.8821;-8.282635;
10.52;219.5975;-8.22649;
10.54;219.781;-8.058534;
10.56;220.0614;-7.259782;
10.58;219.9677;-6.914369;
10.6;220.7634;-5.569219;
10.62;221.0292;-4.862543;
10.64;220.8861;-3.611031;
10.66;221.2475;-2.535002;
10.68;222.0139;-2.241562;
10.7;222.7888;-1.781358;
10.72;223.1582;-1.683328;
10.74;225.9279;-1.366713;
10.76;226.8848;-1.34093;
10.78;227.7874;-1.664985;
10.8;228.926;-2.471488;
10.82;229.6166;-2.707851;
10.84;231.656;-1.617214;
10.86;234.6033;0.4759429;
10.88;239.7186;-1.333125;
10.9;241.7367;-3.54614;
10.92;246.6709;-3.370112;
10.94;249.2294;-3.273649;
10.96;250.6507;-4.571126;
10.98;0;0;
11;0;0;
11.02;0;0;
11.04;0;0;
11.06;0;0;
11.08;0;0;
11.1;0;0;
11.12;0;0;
11.14;0;0;
11.16;0;0;
11.18;0;0;
11.2;0;0;
11.22;272.3552;80.80592;
11.24;272.3066;80.68811;
11.26;274.4571;77.66737;
11.28;275.5991;73.47318;
11.3;276.1107;71.87179;
11.32;276.1654;71.51734;
11.34;256.3793;72.29883;
11.36;255.8762;63.70476;
11.38;256.5294;61.34043;
11.4;256.2379;59.77636;
11.42;0;0;
11.44;0;0;
11.46;0;0;
11.48;0;0;
11.5;0;0;
11.52;0;0;
11.54;0;0;
11.56;0;0;
11.58;0;0;
11.6;0;0;
11.62;0;0;
11.64;0;0;
11.66;0;0;
11.68;0;0;
11.7;215.8716;-0.7842059;
11.72;211.2836;-1.774221;
11.74;196.9969;-6.780522;
11.76;196.9969;-6.780522;
11.78;187.2023;-10.38494;
11.8;178.0973;-12.21332;
11.82;165.2716;-13.67701;
11.84;156.9597;-14.30484;
11.86;149.5612;-15.18902;
11.88;145.9263;-15.24207;
11.9;139.1996;-15.51755;
11.92;132.692;-16.38094;
11.94;124.2989;-17.56365;
11.96;119.0055;-17.88151;
11.98;114.4348;-18.09323;
12;110.3001;-18.33047;
12.02;106.669;-18.77497;
12.04;106.669;-18.77497;
12.06;103.8176;-19.09244;
12.08;102.5705;-19.17559;
12.1;102.2554;-19.27507;
12.12;104.5836;-19.46083;
12.14;108.0213;-19.86474;
12.16;112.5724;-19.7837;
12.18;115.3413;-19.71401;
12.2;119.8881;-21.50538;
12.22;127.136;-23.34075;
12.24;135.2274;-24.69371;
12.26;150.7877;-22.51603;
12.28;159.627;-20.62975;
12.3;164.1886;-19.98612;
12.32;178.8201;-17.2942;
12.34;182.4296;-17.91035;
12.36;190.1835;-19.93537;
12.38;200.5704;-20.15537;
12.4;206.4435;-19.15433;
12.42;215.5188;-16.83727;
12.44;226.3273;-14.48986;
12.46;227.9119;-14.84674;
12.48;0;0;
12.5;0;0;
12.52;0;0;
12.54;0;0;
12.56;0;0;
12.58;0;0;
12.6;0;0;
12.62;0;0;
12.64;0;0;
12.66;0;0;
12.68;0;0;
12.7;0;0;
12.72;0;0;
12.74;0;0;
12.76;0;0;
12.78;0;0;
12.8;0;0;
12.82;0;0;
12.84;0;0;
12.86;0;0;
12.88;0;0;
12.9;0;0;
12.92;0;0;
12.94;0;0;
12.96;0;0;
12.98;0;0;
13;0;0;
13.02;0;0;
13.04;0;0;
13.06;0;0;
13.08;0;0;
13.1;0;0;
13.12;0;0;
13.14;0;0;
13.16;0;0;
13.18;0;0;
13.2;0;0;
13.22;0;0;
13.24;0;0;
13.26;0;0;
13.28;0;0;
13.3;0;0;
13.32;0;0;
13.34;0;0;
13.36;0;0;
13.38;0;0;
13.4;82.54585;-9.474343;
13.42;78.37074;-8.836599;
13.44;68.74134;-8.458314;
13.46;58.14832;-7.463929;
13.48;47.98306;-7.558906;
13.5;38.75957;-7.810723;
13.52;34.01197;-7.77189;
13.54;14.89125;-6.677636;
13.56;10.4517;-6.677222;
13.58;1.751554;-6.659797;
13.6;-6.713975;-6.92166;
13.62;-14.56431;-6.075221;
13.64;-18.50984;-5.622568;
13.66;-26.60474;-4.981418;
13.68;-33.51087;-3.261506;
13.7;-40.12518;-2.143623;
13.72;-46.74725;-0.9184516;
13.74;-53.41994;0.7249402;
13.76;-63.36703;2.467735;
13.78;-69.39413;3.175251;
13.8;-71.99561;3.271;
13.82;-76.82138;4.81148;
13.84;-78.98509;5.208627;
13.86;-86.16095;5.560021;
13.88;-87.5043;5.758308;
13.9;-88.96242;5.490072;
13.92;-89.34954;5.248541;
13.94;-89.59195;4.292709;
13.96;-86.30048;0.7025071;
13.98;-86.30048;0.7025071;
14;-82.98618;-1.941921;
14.02;-77.18356;-5.94741;
14.04;-73.63717;-8.539547;
14.06;-71.80334;-9.407907;
14.08;-68.3316;-10.8212;
14.1;-65.83642;-12.05405;
14.12;-63.13869;-12.49359;
14.14;-61.57226;-12.43515;
14.16;-60.99656;-12.4262;
14.18;-59.39143;-12.59789;
14.2;-56.25218;-13.05488;
14.22;-51.66653;-13.86259;
14.24;-49.15758;-14.36896;
14.26;-40.68842;-16.14254;
14.28;-35.92573;-18.35442;
14.3;-33.80407;-19.15623;
14.32;-29.64009;-22.24781;
14.34;-28.7881;-23.77366;
14.36;-28.287;-24.73782;
14.38;-28.13804;-25.05331;
14.4;-27.63565;-25.78235;
14.42;-26.72547;-26.95846;
14.44;-23.50098;-28.90415;
14.46;-19.77335;-30.02938;
14.48;-17.78798;-30.57946;
14.5;-13.59733;-31.59963;
14.52;-9.273115;-32.90258;
14.54;-5.01494;-34.57413;
14.56;-0.8313242;-35.85218;
14.58;3.15702;-36.95882;
14.6;4.841841;-37.38566;
14.62;9.400556;-38.26961;
14.64;10.06034;-38.34292;
14.66;10.73442;-38.42451;
14.68;11.088;-38.47261;
14.7;11.12235;-38.47639;
14.72;10.99778;-38.33041;
14.74;10.15523;-38.07568;
14.76;7.106203;-37.89532;
14.78;6.143902;-38.27627;
14.8;3.626273;-39.81469;
14.82;0.4723727;-43.70067;
14.84;-0.390821;-45.63079;
14.86;-1.6649;-50.57243;
14.88;-2.336779;-57.11763;
14.9;-2.395548;-60.97157;
14.92;-1.728855;-72.39208;
14.94;-0.9559019;-80.12138;
14.96;-0.4215653;-87.15958;
14.98;-0.2887898;-90.48232;
15;-0.6513432;-96.59725;
15.02;-1.582942;-104.027;
15.04;-2.361214;-108.1001;
15.06;-3.549791;-111.5187;
15.08;-4.094663;-114.1264;
15.1;-4.605435;-116.2089;
15.12;-5.106909;-117.6739;
15.14;-6.085527;-120.5286;
15.16;-6.553208;-122.2353;
15.18;-7.126654;-129.267;
15.2;-7.024289;-130.634;
15.22;-7.215729;-133.6541;
15.24;-8.017801;-137.5546;
15.26;-8.682849;-139.1694;
15.28;-9.88909;-143.9871;
15.3;-10.94675;-147.2865;
15.32;-11.41015;-151.4656;
15.34;-11.64825;-153.4227;
15.36;-11.49378;-158.3902;
15.38;-11.47268;-160.3359;
15.4;-11.86544;-164.5301;
15.42;-11.98019;-167.7856;
15.44;-11.92481;-172.2181;
15.46;-11.84462;-174.7721;
15.48;-11.6634;-175.9187;
15.5;-11.49773;-177.9465;
15.52;-11.67266;-179.3552;
15.54;-12.39596;-181.4389;
15.56;-12.66231;-181.8743;
15.58;-12.84552;-181.8796;
15.6;-13.01471;-182.0651;
15.62;-13.21852;-182.4772;
15.64;-13.29952;-182.8014;
15.66;-13.30356;-182.8049;
15.68;-13.29981;-182.799;
15.7;-13.32184;-182.8679;
15.72;-13.36784;-182.8843;
15.74;-13.59669;-182.8547;
15.76;-13.71913;-182.8085;
15.78;-14.1769;-182.6299;
15.8;-15.441;-182.6707;
15.82;-16.60821;-182.174;
15.84;-17.12952;-181.8692;
15.86;-18.02481;-181.1171;
15.88;-18.97754;-180.4042;
15.9;-19.94592;-180.1997;
15.92;-20.93161;-180.3555;
15.94;-21.32247;-180.3474;
15.96;-21.89555;-180.0332;
15.98;-22.58988;-179.5211;
16;-23.40912;-179.6703;
16.02;-24.06786;-179.55;
16.04;-24.55791;-178.8795;
16.06;-24.55791;-178.8795;
16.08;-24.9396;-178.3614;
16.1;-25.24146;-178.2379;
16.12;-25.5069;-178.0676;
16.14;-25.69781;-177.9871;
16.16;-25.80296;-177.9503;
16.18;-25.818;-177.9464;
16.2;-26.02659;-178.2659;
16.22;-26.10246;-178.2334;
16.24;-26.08364;-178.2545;
16.26;-25.81021;-177.9888;
16.28;-25.67624;-177.8862;
16.3;-25.30376;-177.9819;
16.32;-25.13454;-177.9453;
16.34;-24.84936;-178.149;
16.36;-24.60458;-178.5447;
16.38;-24.49348;-178.7954;
16.4;-24.34046;-178.9425;
16.42;-24.17057;-179.0103;
16.44;-24.07295;-178.9636;
16.46;-24.06401;-178.98;
16.48;-24.03861;-179.1478;
16.5;-23.99494;-179.2183;
16.52;-23.91324;-179.255;
16.54;-23.91291;-179.2212;
16.56;-23.93249;-179.2194;
16.58;-23.97344;-178.7767;
16.6;-24.00139;-178.6577;
16.62;-24.13055;-178.6512;
16.64;-24.23853;-178.5689;
16.66;-24.39328;-178.2477;
16.68;-24.63324;-177.9756;
16.7;-24.83319;-178.1273;
16.72;-25.16941;-178.253;
16.74;-25.51899;-178.2205;
16.76;-26.19898;-177.7773;
16.78;-26.52981;-177.7645;
16.8;-27.39433;-176.8406;
16.82;-28.3743;-176.3161;
16.84;-30.51898;-175.6539;
16.86;-31.31222;-175.3639;
16.88;-33.04914;-174.0799;
16.9;-34.70356;-173.0289;
16.92;-35.57397;-172.7282;
16.94;-38.6405;-170.9343;
16.96;-39.37648;-170.6021;
16.98;-41.19355;-169.6749;
17;-42.64491;-168.8939;
17.02;-44.10149;-168.0583;
17.04;-45.36528;-167.3461;
17.06;-46.82716;-167.5954;
17.08;-47.48487;-167.9114;
17.1;-47.90939;-167.7906;
17.12;-48.43003;-167.8926;
17.14;-49.10046;-168.1665;
17.16;-49.34884;-168.3635;
17.18;-49.64151;-168.3229;
17.2;-49.73992;-168.2927;
17.22;-49.83717;-168.2665;
17.24;-50.5727;-168.1858;
17.26;-50.88572;-167.9556;
17.28;-51.50179;-167.5071;
17.3;-52.55025;-166.9559;
17.32;-53.3293;-167.0903;
17.34;-54.15534;-166.7506;
17.36;-54.73026;-166.2599;
17.38;-55.81879;-165.3645;
17.4;-57.15058;-164.6271;
17.42;-58.33395;-164.1489;
17.44;-59.72317;-163.2809;
17.46;-60.47087;-162.8631;
17.48;-62.53489;-162.5338;
17.5;-64.03967;-162.236;
17.52;-66.69486;-161.2867;
17.54;-67.47624;-160.8957;
17.56;-69.73622;-160.1944;
17.58;-71.41449;-159.7757;
17.6;-72.90192;-159.4553;
17.62;-74.48057;-158.552;
17.64;-75.35667;-157.9925;
17.66;-78.17677;-156.7417;
17.68;-78.75888;-156.356;
17.7;-79.76503;-155.603;
17.72;-80.64861;-154.9468;
17.74;-81.07894;-154.5112;
17.76;-82.43949;-153.3617;
17.78;-83.63265;-153.0786;
17.8;-84.7701;-152.4936;
17.82;-85.30981;-151.9975;
17.84;-86.33138;-150.8147;
17.86;-86.93559;-150.6667;
17.88;-87.96649;-150.054;
17.9;-88.69275;-149.259;
17.92;-90.63362;-147.0259;
17.94;-91.36024;-146.1695;
17.96;-92.68793;-144.7834;
17.98;-94.60927;-142.34;
18;-97.01122;-138.6002;
18.02;-98.36617;-136.7724;
18.04;-105.3761;-125.611;
18.06;-107.7661;-122.0587;
18.08;-111.4151;-114.9632;
18.1;-114.6414;-107.9907;
18.12;-119.0978;-101.618;
18.14;-123.2719;-95.49664;
18.16;-126.1935;-89.34508;
18.18;-127.2747;-86.49571;
18.2;-128.7191;-81.09017;
18.22;-129.5079;-76.55766;
18.24;-130.4704;-74.5228;
18.26;-131.5872;-75.07931;
