Time in ms;Pos hand in x;
-0.01220389;0;
0.007796112;0;
0.02779611;0;
0.04779611;0;
0.06779611;0;
0.08779611;0;
0.1077961;0;
0.1277961;0;
0.1477961;0;
0.1677961;0;
0.1877961;0;
0.2077961;0;
0.2277961;0;
0.2477961;0;
0.2677961;0;
0.2877961;0;
0.3077961;0;
0.3277961;0;
0.3477961;0;
0.3677961;0;
0.3877961;0;
0.4077961;157.5719;
0.4277961;148.4863;
0.4477961;139.7195;
0.4677961;131.6371;
0.4877961;107.5204;
0.5077961;92.60456;
0.5277961;79.0722;
0.5477961;72.76476;
0.5677961;50.75872;
0.5877961;41.55272;
0.6077961;33.45079;
0.6277961;29.8675;
0.6477961;23.42997;
0.6677961;13.2483;
0.6877961;9.340597;
0.7077961;6.157293;
0.7277961;3.609041;
0.7477961;1.775291;
0.7677961;-0.2490751;
0.7877961;-0.5815902;
0.8077961;-0.6094823;
0.8277961;-0.4684208;
0.8477961;-0.3430922;
0.8677961;-0.3750785;
0.8877961;-0.3701974;
0.9077961;-0.4628156;
0.9277961;-0.7192576;
0.9477961;-0.9974049;
0.9677961;-1.205942;
0.9877961;-1.13746;
1.007796;-0.9164534;
1.027796;-0.535183;
1.047796;0.1960622;
1.067796;0.6687026;
1.087796;1.039576;
1.107796;1.277337;
1.127796;1.14458;
1.147796;0.1770133;
1.167796;-0.67496;
1.187796;-1.114034;
1.207796;-2.971536;
1.227796;-3.306164;
1.247796;-4.873682;
1.267796;-5.298378;
1.287796;-5.317425;
1.307796;-5.482015;
1.327796;-5.816829;
1.347796;-6.291937;
1.367796;-7.180811;
1.387796;-8.190999;
1.407796;-8.793289;
1.427796;-9.920244;
1.447796;-12.28486;
1.467796;-12.96854;
1.487796;-14.19466;
1.507796;-15.22014;
1.527796;-16.30243;
1.547796;-16.74033;
1.567796;-17.12285;
1.587796;-17.24651;
1.607796;-17.10807;
1.627796;-16.37816;
1.647796;-16.04577;
1.667796;-15.37902;
1.687796;-14.21797;
1.707796;-13.40822;
1.727796;-11.14689;
1.747796;-8.903769;
1.767796;-8.452785;
1.787796;-7.000605;
1.807796;-6.190603;
1.827796;-6.023849;
1.847796;-5.88906;
1.867796;-5.668612;
1.887796;-5.348941;
1.907796;-5.103005;
1.927796;-3.653631;
1.947796;-3.297771;
1.967796;-2.649652;
1.987796;-2.461201;
2.007796;-1.563966;
2.027796;-1.460401;
2.047796;-2.123756;
2.067796;-2.4426;
2.087796;-3.528429;
2.107796;-6.018285;
2.127796;-7.882496;
2.147796;-9.897233;
2.167796;-11.82335;
2.187796;-12.96967;
2.207796;-17.76964;
2.227796;-18.84061;
2.247796;-21.37549;
2.267796;-22.42158;
2.287796;-25.36435;
2.307796;-28.56462;
2.327796;-30.37357;
2.347796;-31.9523;
2.367796;-32.77236;
2.387796;-38.10291;
2.407796;-38.6347;
2.427796;-39.63074;
2.447796;-40.24895;
2.467796;-41.0354;
2.487796;-41.67297;
2.507796;-42.67739;
2.527796;-42.77339;
2.547796;-43.09937;
2.567796;-43.24518;
2.587796;-43.33889;
2.607796;-43.53036;
2.627796;-43.79408;
2.647796;-44.02472;
2.667796;-44.39194;
2.687796;-44.95057;
2.707796;-45.34664;
2.727796;-45.87748;
2.747796;-46.14121;
2.767796;-46.82535;
2.787796;-47.70941;
2.807796;-48.26271;
