Time in ms;Pos hand in x;
0.0008021714;0;
0.02080217;0;
0.04080217;0;
0.06080217;0;
0.08080217;0;
0.1008022;0;
0.1208022;0;
0.1408022;0;
0.1608022;0;
0.1808022;0;
0.2008022;0;
0.2208022;0;
0.2408022;0;
0.2608022;0;
0.2808022;0;
0.3008022;0;
0.3208022;0;
0.3408022;0;
0.3608022;0;
0.3808022;0;
0.4008022;0;
0.4208022;0;
0.4408022;0;
0.4608022;0;
0.4808021;0;
0.5008022;0;
0.5208021;0;
0.5408022;0;
0.5608022;0;
0.5808021;0;
0.6008022;0;
0.6208022;0;
0.6408021;0;
0.6608022;0;
0.6808022;64.37191;
0.7008021;42.41839;
0.7208021;36.50414;
0.7408022;26.49183;
0.7608021;18.52881;
0.7808021;13.45401;
0.8008022;8.395444;
0.8208022;7.603652;
0.8408021;7.480595;
0.8608022;6.426085;
0.8808022;6.645304;
0.9008021;9.032285;
0.9208022;10.71629;
0.9408022;13.3643;
0.9608021;15.79535;
0.9808022;20.00207;
1.000802;22.22334;
1.020802;23.01356;
1.040802;24.81577;
1.060802;26.71431;
1.080802;27.84514;
1.100802;26.57508;
1.120802;26.49925;
1.140802;27.06157;
1.160802;27.87613;
1.180802;28.08505;
1.200802;28.31096;
1.220802;28.09513;
1.240802;27.91571;
1.260802;28.18991;
1.280802;28.12939;
1.300802;28.19819;
1.320802;28.90378;
1.340802;29.12382;
1.360802;29.70416;
1.380802;30.58592;
1.400802;30.88047;
1.420802;30.96324;
1.440802;31.13731;
1.460802;31.16166;
1.480802;33.30579;
1.500802;35.26717;
1.520802;37.39196;
1.540802;38.44696;
1.560802;39.29823;
1.580802;39.43974;
1.600802;39.35824;
1.620802;39.43882;
1.640802;39.51548;
1.660802;39.35419;
1.680802;39.24482;
1.700802;39.05472;
1.720802;38.46813;
1.740802;38.31678;
1.760802;38.47404;
1.780802;38.43984;
1.800802;38.278;
1.820802;38.42604;
1.840802;38.95184;
1.860802;39.09771;
1.880802;38.981;
1.900802;38.53647;
1.920802;38.23827;
1.940802;38.04275;
1.960802;39.74467;
1.980802;39.88038;
2.000802;39.24041;
2.020802;39.34634;
2.040802;40.60656;
2.060802;40.68683;
2.080802;40.87891;
2.100802;41.38416;
2.120802;41.91109;
2.140802;41.98455;
2.160802;41.73062;
2.180802;41.41969;
2.200802;41.00641;
2.220802;40.57177;
2.240802;38.4643;
2.260802;38.21688;
2.280802;35.93217;
2.300802;30.18628;
2.320802;25.90355;
2.340802;24.52596;
2.360802;22.89578;
2.380802;20.87427;
2.400802;18.96689;
2.420802;18.37008;
2.440802;18.23671;
2.460802;19.33416;
2.480802;21.05598;
2.500802;23.54556;
2.520802;25.34716;
2.540802;28.60253;
2.560802;31.41393;
2.580802;33.27307;
2.600802;35.54659;
2.620802;38.13389;
2.640802;39.01401;
2.660802;39.88414;
2.680802;41.08746;
2.700802;42.38483;
2.720802;44.89845;
2.740802;45.16975;
2.760802;45.33641;
2.780802;45.14642;
2.800802;45.59311;
2.820802;46.73632;
2.840802;47.28533;
2.860802;46.92561;
2.880802;46.4931;
2.900802;46.49031;
2.920802;46.22465;
2.940802;46.23163;
2.960802;44.04602;
2.980802;42.22142;
3.000802;41.52727;
3.020802;40.80683;
3.040802;39.83484;
3.060802;39.27729;
3.080802;38.74431;
3.100802;38.23849;
3.120802;39.52757;
3.140802;40.46164;
3.160802;41.37876;
3.180802;41.49497;
3.200802;41.34605;
3.220802;39.7091;
3.240802;39.83509;
3.260802;40.02429;
3.280802;42.03831;
3.300802;44.73325;
3.320802;44.46288;
3.340802;44.49047;
3.360802;44.17681;
3.380802;43.29536;
3.400802;43.23895;
3.420802;43.03911;
3.440802;42.69501;
3.460802;44.95467;
3.480802;46.9297;
3.500802;45.55634;
3.520802;46.00823;
3.540802;49.58951;
3.560802;49.36675;
3.580802;51.07252;
3.600802;53.38085;
3.620802;56.69885;
3.640802;57.72773;
3.660802;57.66262;
3.680802;57.73957;
3.700802;58.25934;
3.720802;57.99816;
3.740802;56.87265;
3.760802;56.09732;
3.780802;55.10475;
3.800802;50.72512;
3.820802;50.44508;
3.840802;49.5042;
3.860802;48.47757;
3.880802;48.02249;
3.900802;48.02249;
3.920802;48.29095;
3.940802;51.36499;
3.960802;51.79807;
3.980802;55.83214;
4.000802;54.73986;
4.020802;55.21832;
4.040802;55.65525;
4.060802;56.52037;
4.080802;57.35806;
4.100802;57.70148;
4.120802;58.38991;
4.140802;60.4638;
4.160802;60.43537;
4.180802;62.34107;
4.200802;63.52847;
4.220802;63.89924;
4.240802;64.31492;
4.260802;66.2328;
4.280802;67.05899;
4.300802;67.86595;
4.320802;68.03613;
4.340802;68.27643;
4.360802;68.86247;
4.380802;68.63037;
4.400802;68.92306;
4.420802;68.71381;
4.440802;68.67152;
4.460802;68.67805;
4.480802;68.87204;
4.500802;68.81391;
4.520802;67.48859;
4.540802;67.27499;
4.560802;66.17941;
4.580802;65.12313;
4.600802;64.46972;
4.620802;64.07816;
4.640802;63.74627;
4.660802;63.02023;
4.680802;62.88915;
4.700802;62.57535;
4.720802;62.74668;
4.740802;62.79343;
4.760802;62.64197;
4.780802;62.46201;
4.800802;62.39271;
4.820802;61.97531;
4.840802;60.90886;
4.860802;60.63951;
4.880802;60.25842;
4.900802;59.73302;
4.920802;59.24086;
4.940802;58.17859;
4.960802;58.05995;
4.980802;57.9874;
5.000802;57.51169;
5.020802;57.51169;
5.040802;56.3408;
5.060802;55.94061;
5.080802;55.20246;
5.100802;54.54009;
5.120802;54.22374;
5.140802;53.5647;
5.160802;53.41459;
