Time in ms;Pos hand in x;Pos hand in z;
-0.0007666405;0;0;
-0.0007666405;0;0;
-0.0007666405;0;0;
0.01923336;0;0;
0.01923336;0;0;
0.01923336;0;0;
0.03923336;0;0;
0.03923336;0;0;
0.03923336;0;0;
0.05923336;0;0;
0.05923336;0;0;
0.05923336;0;0;
0.07923336;0;0;
0.07923336;0;0;
0.07923336;0;0;
0.09923336;0;0;
0.09923336;0;0;
0.09923336;0;0;
0.1192334;0;0;
0.1192334;0;0;
0.1192334;0;0;
0.1392334;0;0;
0.1392334;0;0;
0.1392334;0;0;
0.1592334;0;0;
0.1592334;0;0;
0.1592334;0;0;
0.1792334;0;0;
0.1792334;0;0;
0.1792334;0;0;
0.1992334;0;0;
0.1992334;0;0;
0.1992334;0;0;
0.2192333;0;0;
0.2192333;0;0;
0.2192333;0;0;
0.2392334;0;0;
0.2392334;0;0;
0.2392334;0;0;
0.2592334;0;0;
0.2592334;0;0;
0.2592334;0;0;
0.2792334;0;0;
0.2792334;0;0;
0.2792334;0;0;
0.2992333;0;0;
0.2992333;0;0;
0.2992333;0;0;
0.3192334;0;0;
0.3192334;0;0;
0.3192334;0;0;
0.3392333;0;0;
0.3392333;0;0;
0.3392333;0;0;
0.3592333;0;0;
0.3592333;0;0;
0.3592333;0;0;
0.3792334;0;0;
0.3792334;0;0;
0.3792334;0;0;
0.3992333;0;0;
0.3992333;0;0;
0.3992333;0;0;
0.4192334;0;0;
0.4192334;0;0;
0.4192334;0;0;
0.4392334;0;0;
0.4392334;0;0;
0.4392334;0;0;
0.4592333;0;0;
0.4592333;0;0;
0.4592333;0;0;
0.4792334;0;0;
0.4792334;0;0;
0.4792334;0;0;
0.4992333;0;0;
0.4992333;0;0;
0.4992333;0;0;
0.5192333;0;0;
0.5192333;0;0;
0.5192333;0;0;
0.5392333;0;0;
0.5392333;0;0;
0.5392333;0;0;
0.5592334;0;0;
0.5592334;0;0;
0.5592334;0;0;
0.5792333;0;0;
0.5792333;0;0;
0.5792333;0;0;
0.5992333;0;0;
0.5992333;0;0;
0.5992333;0;0;
0.6192334;0;0;
0.6192334;0;0;
0.6192334;0;0;
0.6392334;0;0;
0.6392334;0;0;
0.6392334;0;0;
0.6592333;0;0;
0.6592333;0;0;
0.6592333;0;0;
0.6792334;0;0;
0.6792334;0;0;
0.6792334;0;0;
0.6992334;0;0;
0.6992334;0;0;
0.6992334;0;0;
0.7192333;0;0;
0.7192333;0;0;
0.7192333;0;0;
0.7392333;0;0;
0.7392333;0;0;
0.7392333;0;0;
0.7592334;0;0;
0.7592334;0;0;
0.7592334;0;0;
0.7792333;0;0;
0.7792333;0;0;
0.7792333;0;0;
0.7992333;0;0;
0.7992333;0;0;
0.7992333;0;0;
0.8192334;0;0;
0.8192334;0;0;
0.8192334;0;0;
0.8392333;0;0;
0.8392333;0;0;
0.8392333;0;0;
0.8592333;0;0;
0.8592333;0;0;
0.8592333;0;0;
0.8792334;0;0;
0.8792334;0;0;
0.8792334;0;0;
0.8992333;0;0;
0.8992333;0;0;
0.8992333;0;0;
0.9192333;0;0;
0.9192333;0;0;
0.9192333;0;0;
0.9392334;-5.324025;-18.14526;
0.9392334;-5.324025;-18.14526;
0.9392334;-5.324025;-18.14526;
0.9592333;-1.807052;-19.84058;
0.9592333;-1.807052;-19.84058;
0.9592333;-1.807052;-19.84058;
0.9792333;2.198438;-21.42324;
0.9792333;2.198438;-21.42324;
0.9792333;2.198438;-21.42324;
0.9992334;22.32749;-25.81277;
0.9992334;22.32749;-25.81277;
0.9992334;22.32749;-25.81277;
1.019233;34.48735;-26.55153;
1.019233;34.48735;-26.55153;
1.019233;34.48735;-26.55153;
1.039233;40.71543;-26.43671;
1.039233;40.71543;-26.43671;
1.039233;40.71543;-26.43671;
1.059233;52.7266;-26.16466;
1.059233;52.7266;-26.16466;
1.059233;52.7266;-26.16466;
1.079233;64.15434;-25.22295;
1.079233;64.15434;-25.22295;
1.079233;64.15434;-25.22295;
1.099233;80.27469;-22.71439;
1.099233;80.27469;-22.71439;
1.099233;80.27469;-22.71439;
1.119233;89.96913;-20.43512;
1.119233;89.96913;-20.43512;
1.119233;89.96913;-20.43512;
1.139233;98.41514;-18.09722;
1.139233;98.41514;-18.09722;
1.139233;98.41514;-18.09722;
1.159233;102.1257;-16.94492;
1.159233;102.1257;-16.94492;
1.159233;102.1257;-16.94492;
1.179233;109.2551;-14.73265;
1.179233;109.2551;-14.73265;
1.179233;109.2551;-14.73265;
1.199233;117.9137;-11.07841;
1.199233;117.9137;-11.07841;
1.199233;117.9137;-11.07841;
1.219233;122.5698;-9.423104;
1.219233;122.5698;-9.423104;
1.219233;122.5698;-9.423104;
1.239233;126.3627;-7.496756;
1.239233;126.3627;-7.496756;
1.239233;126.3627;-7.496756;
1.259233;129.3951;-5.266988;
1.259233;129.3951;-5.266988;
1.259233;129.3951;-5.266988;
1.279233;130.9059;-4.456892;
1.279233;130.9059;-4.456892;
1.279233;130.9059;-4.456892;
1.299233;133.9723;-2.671592;
1.299233;133.9723;-2.671592;
1.299233;133.9723;-2.671592;
1.319233;134.5023;-2.372644;
1.319233;134.5023;-2.372644;
1.319233;134.5023;-2.372644;
1.339233;135.6033;-1.758041;
1.339233;135.6033;-1.758041;
1.339233;135.6033;-1.758041;
1.359233;136.7899;-0.7474397;
1.359233;136.7899;-0.7474397;
1.359233;136.7899;-0.7474397;
1.379233;138.1075;0.6170956;
1.379233;138.1075;0.6170956;
1.379233;138.1075;0.6170956;
1.399233;138.3071;0.8603654;
1.399233;138.3071;0.8603654;
1.399233;138.3071;0.8603654;
1.419233;138.3127;0.9561369;
1.419233;138.3127;0.9561369;
1.419233;138.3127;0.9561369;
1.439233;138.2231;0.9763942;
1.439233;138.2231;0.9763942;
1.439233;138.2231;0.9763942;
1.459233;137.3732;0.9097506;
1.459233;137.3732;0.9097506;
1.459233;137.3732;0.9097506;
1.479233;134.216;0.7046389;
1.479233;132.6954;0.4449635;
1.479233;132.6954;0.4449635;
1.499233;130.7073;0.1227532;
1.499233;130.7073;0.1227532;
1.499233;130.7073;0.1227532;
1.519233;126.4711;-0.6612762;
1.519233;126.4711;-0.6612762;
1.519233;126.4711;-0.6612762;
1.539233;123.9192;-0.960851;
1.539233;123.9192;-0.960851;
1.539233;123.9192;-0.960851;
1.559233;117.9188;-2.14971;
1.559233;117.9188;-2.14971;
1.559233;117.9188;-2.14971;
1.579233;99.83049;-6.948477;
1.579233;99.83049;-6.948477;
1.579233;99.83049;-6.948477;
1.599233;93.57615;-8.348708;
1.599233;93.57615;-8.348708;
1.599233;93.57615;-8.348708;
1.619233;79.38914;-11.01334;
1.619233;79.38914;-11.01334;
1.619233;79.38914;-11.01334;
1.639233;63.42363;-13.13183;
1.639233;63.42363;-13.13183;
1.639233;63.42363;-13.13183;
1.659233;54.90895;-14.14393;
1.659233;54.90895;-14.14393;
1.659233;54.90895;-14.14393;
1.679233;18.80721;-17.14534;
1.679233;18.80721;-17.14534;
1.679233;18.80721;-17.14534;
1.699233;0.06097282;-18.04359;
1.699233;0.06097282;-18.04359;
1.699233;0.06097282;-18.04359;
1.719233;-9.2153;-18.15014;
1.719233;-9.2153;-18.15014;
1.719233;-9.2153;-18.15014;
1.739233;-28.19642;-17.931;
1.739233;-28.19642;-17.931;
1.739233;-28.19642;-17.931;
1.759233;-46.92481;-17.03841;
1.759233;-46.92481;-17.03841;
1.759233;-46.92481;-17.03841;
1.779233;-74.12141;-15.16766;
1.779233;-74.12141;-15.16766;
1.779233;-74.12141;-15.16766;
1.799233;-91.08477;-13.53851;
1.799233;-91.08477;-13.53851;
1.799233;-91.08477;-13.53851;
1.819233;-107.1209;-11.44095;
1.819233;-107.1209;-11.44095;
1.819233;-107.1209;-11.44095;
1.839233;-114.7973;-10.1424;
1.839233;-114.7973;-10.1424;
1.839233;-114.7973;-10.1424;
1.859233;-141.1943;-2.296735;
1.859233;-141.1943;-2.296735;
1.859233;-141.1943;-2.296735;
1.879233;-147.2435;-0.2263717;
1.879233;-147.2435;-0.2263717;
1.879233;-147.2435;-0.2263717;
1.899233;-159.6027;3.777601;
1.899233;-159.6027;3.777601;
1.899233;-159.6027;3.777601;
1.919233;-169.3056;8.258524;
1.919233;-169.3056;8.258524;
1.919233;-169.3056;8.258524;
1.939233;-174.6101;10.84637;
1.939233;-174.6101;10.84637;
1.939233;-174.6101;10.84637;
1.959233;-191.5307;22.03959;
1.959233;-191.5307;22.03959;
1.959233;-191.5307;22.03959;
1.979233;-199.4487;25.66188;
1.979233;-199.4487;25.66188;
1.979233;-199.4487;25.66188;
1.999233;-202.2972;27.67521;
1.999233;-202.2972;27.67521;
1.999233;-202.2972;27.67521;
2.019233;-207.612;31.87866;
2.019233;-207.612;31.87866;
2.019233;-207.612;31.87866;
2.039233;-213.0075;37.57005;
2.039233;-213.0075;37.57005;
2.039233;-213.0075;37.57005;
2.059233;-217.9355;42.79055;
2.059233;-217.9355;42.79055;
2.059233;-217.9355;42.79055;
2.079233;-221.3148;44.12648;
2.079233;-221.3148;44.12648;
2.079233;-221.3148;44.12648;
2.099233;-222.7262;44.92776;
2.099233;-224.6152;46.08974;
2.099233;-224.6152;46.08974;
2.119233;-228.1012;49.80212;
2.119233;-228.1012;49.80212;
2.119233;-228.1012;49.80212;
2.139233;-232.4458;52.35469;
2.139233;-232.4458;52.35469;
2.139233;-232.4458;52.35469;
2.159233;0;0;
2.159233;0;0;
2.159233;0;0;
2.179233;0;0;
2.179233;0;0;
2.179233;0;0;
2.199233;0;0;
2.199233;0;0;
2.199233;0;0;
2.219233;0;0;
2.219233;0;0;
2.219233;0;0;
2.239233;0;0;
2.239233;0;0;
2.239233;0;0;
2.259233;0;0;
2.259233;0;0;
2.259233;0;0;
2.279233;0;0;
2.279233;0;0;
2.279233;0;0;
2.299233;0;0;
2.299233;0;0;
2.299233;0;0;
2.319233;0;0;
2.319233;0;0;
2.319233;0;0;
2.339233;0;0;
2.339233;0;0;
2.339233;0;0;
2.359233;0;0;
2.359233;0;0;
2.359233;0;0;
2.379233;0;0;
2.379233;0;0;
2.379233;0;0;
2.399233;0;0;
2.399233;0;0;
2.399233;0;0;
2.419233;0;0;
2.419233;0;0;
2.419233;0;0;
2.439233;0;0;
2.439233;0;0;
2.439233;0;0;
2.459233;0;0;
2.459233;0;0;
2.459233;0;0;
2.479233;0;0;
2.479233;0;0;
2.479233;0;0;
2.499233;0;0;
2.499233;0;0;
2.499233;0;0;
2.519233;0;0;
2.519233;0;0;
2.519233;0;0;
2.539233;0;0;
2.539233;0;0;
2.539233;0;0;
2.559233;0;0;
2.559233;0;0;
2.559233;0;0;
2.579233;0;0;
2.579233;0;0;
2.579233;0;0;
2.599233;0;0;
2.599233;0;0;
2.599233;0;0;
2.619233;0;0;
2.619233;0;0;
2.619233;0;0;
2.639233;0;0;
2.639233;0;0;
2.639233;0;0;
2.659233;0;0;
2.659233;0;0;
2.659233;0;0;
2.679233;0;0;
2.679233;0;0;
2.679233;0;0;
2.699233;-137.0842;0.7879943;
2.699233;-137.0842;0.7879943;
2.699233;-137.0842;0.7879943;
2.719233;-128.2583;-3.468271;
2.719233;-128.2583;-3.468271;
2.719233;-128.2583;-3.468271;
2.739233;-108.6481;-10.70563;
2.739233;-108.6481;-10.70563;
2.739233;-108.6481;-10.70563;
2.759233;-87.67535;-17.95189;
2.759233;-87.67535;-17.95189;
2.759233;-87.67535;-17.95189;
2.779233;-57.16138;-28.91562;
2.779233;-57.16138;-28.91562;
2.779233;-57.16138;-28.91562;
2.799233;-45.84079;-32.15092;
2.799233;-45.84079;-32.15092;
2.799233;-45.84079;-32.15092;
2.819233;-24.01478;-34.62878;
2.819233;-24.01478;-34.62878;
2.819233;-24.01478;-34.62878;
2.839233;-3.365473;-37.2915;
2.839233;-3.365473;-37.2915;
2.839233;-3.365473;-37.2915;
2.859233;27.25589;-39.20592;
2.859233;27.25589;-39.20592;
2.859233;27.25589;-39.20592;
2.879233;46.91125;-37.93782;
2.879233;46.91125;-37.93782;
2.879233;46.91125;-37.93782;
2.899233;65.34022;-35.79092;
2.899233;65.34022;-35.79092;
2.899233;65.34022;-35.79092;
2.919233;73.61518;-34.77021;
2.919233;73.61518;-34.77021;
2.919233;73.61518;-34.77021;
2.939233;89.08633;-31.37387;
2.939233;89.08633;-31.37387;
2.939233;89.08633;-31.37387;
2.959233;114.8393;-24.12949;
2.959233;114.8393;-24.12949;
2.959233;114.8393;-24.12949;
2.979233;119.9994;-22.34103;
2.979233;119.9994;-22.34103;
2.979233;119.9994;-22.34103;
2.999233;129.9292;-17.59286;
2.999233;129.9292;-17.59286;
2.999233;129.9292;-17.59286;
3.019233;138.2405;-12.93845;
3.019233;138.2405;-12.93845;
3.019233;138.2405;-12.93845;
3.039233;142.095;-10.6104;
3.039233;142.095;-10.6104;
3.039233;142.095;-10.6104;
3.059233;153.5823;-3.430102;
3.059233;153.5823;-3.430102;
3.059233;153.5823;-3.430102;
3.079233;158.0622;0.2490684;
3.079233;158.0622;0.2490684;
3.079233;158.0622;0.2490684;
3.099233;159.8848;2.101377;
3.099233;159.8848;2.101377;
3.099233;159.8848;2.101377;
3.119233;163.449;3.877881;
3.119233;163.449;3.877881;
3.119233;163.449;3.877881;
3.139233;166.2934;5.37919;
3.139233;166.2934;5.37919;
3.139233;166.2934;5.37919;
3.159233;170.4329;8.825075;
3.159233;170.4329;8.825075;
3.159233;170.4329;8.825075;
3.179233;174.4093;19.50243;
3.179233;174.4093;19.50243;
3.179233;174.4093;19.50243;
3.199233;175.49;22.88251;
3.199233;175.49;22.88251;
3.199233;175.49;22.88251;
3.219233;175.8405;23.73437;
3.219233;175.8405;23.73437;
3.219233;175.8405;23.73437;
3.239233;176.8486;24.79476;
3.239233;176.8486;24.79476;
3.239233;176.8486;24.79476;
3.259233;178.6301;26.43693;
3.259233;178.6301;26.43693;
3.259233;178.6301;26.43693;
3.279233;179.9206;28.15278;
3.279233;179.9206;28.15278;
3.279233;179.9206;28.15278;
3.299233;180.5072;30.65796;
3.299233;180.5072;30.65796;
3.299233;180.5072;30.65796;
3.319233;181.3527;31.51626;
3.319233;181.3527;31.51626;
3.319233;181.9281;32.42307;
3.339233;183.1214;33.83014;
3.339233;183.1214;33.83014;
3.339233;183.1214;33.83014;
3.359233;184.3618;37.49188;
3.359233;184.3618;37.49188;
3.359233;184.3618;37.49188;
3.379233;185.7886;38.94965;
