Time in ms;Pos hand in x;Pos hand in z;
0;0;0;
0.02;0;0;
0.04;0;0;
0.06;0;0;
0.08;0;0;
0.09999999;0;0;
0.12;0;0;
0.14;0;0;
0.16;0;0;
0.18;0;0;
0.2;0;0;
0.22;0;0;
0.24;0;0;
0.26;0;0;
0.28;0;0;
0.3;0;0;
0.32;0;0;
0.34;0;0;
0.36;0;0;
0.38;0;0;
0.4;0;0;
0.42;0;0;
0.44;0;0;
0.46;0;0;
0.48;0;0;
0.5;0;0;
0.52;0;0;
0.54;0;0;
0.56;0;0;
0.58;0;0;
0.6;0;0;
0.62;0;0;
0.64;0;0;
0.66;0;0;
0.68;0;0;
0.7;0;0;
0.72;0;0;
0.74;0;0;
0.76;0;0;
0.78;0;0;
0.8;0;0;
0.82;0;0;
0.84;0;0;
0.86;0;0;
0.88;0;0;
0.9;0;0;
0.92;0;0;
0.94;0;0;
0.96;0;0;
0.98;0;0;
1;0;0;
1.02;13.10155;-26.93217;
1.04;7.384509;-24.74774;
1.06;-4.079024;-21.02122;
1.08;-9.897198;-19.68494;
1.1;-32.22488;-15.92374;
1.12;-42.15087;-14.35723;
1.14;-46.97532;-13.84517;
1.16;-55.72197;-12.53741;
1.18;-63.77016;-11.57485;
1.2;-74.883;-10.87055;
1.22;-81.2427;-10.28692;
1.24;-86.96563;-9.859437;
1.26;-89.66537;-9.568856;
1.28;-94.60919;-9.293716;
1.3;-101.6789;-9.531858;
1.32;-105.6876;-9.618791;
1.34;-109.5568;-9.773099;
1.36;-111.4621;-9.626426;
1.38;-114.9763;-9.284802;
1.4;-120.3028;-8.544235;
1.42;-121.2869;-8.40713;
1.44;-123.7862;-8.518839;
1.46;-125.7161;-8.611635;
1.48;-128.4495;-8.419775;
1.5;-130.1321;-7.960531;
1.52;-131.0225;-7.991464;
1.54;-132.7931;-7.57785;
1.56;-134.4028;-6.42432;
1.58;-136.7355;-5.228887;
1.6;-137.9435;-4.714003;
