Time in ms;Pos hand in x;
-0.001497592;0;
0.01850241;0;
0.03850241;0;
0.05850241;0;
0.07850241;0;
0.0985024;0;
0.1185024;0;
0.1385024;0;
0.1585024;0;
0.1785024;0;
0.1985024;0;
0.2185024;0;
0.2385024;0;
0.2585024;0;
0.2785024;0;
0.2985024;0;
0.3185024;0;
0.3385024;0;
0.3585024;0;
0.3785024;0;
0.3985024;14.52015;
0.4185024;3.301868;
0.4385024;0.8596984;
0.4585024;-3.744907;
0.4785024;-8.32677;
0.4985024;-13.09461;
0.5185024;-24.05423;
0.5385024;-26.96369;
0.5585024;-32.82787;
0.5785024;-38.46809;
0.5985024;-43.95233;
0.6185024;-53.53539;
0.6385024;-58.5137;
0.6585024;-60.90014;
0.6785024;-65.44662;
0.6985024;-70.16313;
0.7185024;-78.69909;
0.7385024;-82.4931;
0.7585024;-84.11219;
0.7785024;-86.8219;
0.7985024;-89.3008;
0.8185024;-92.24163;
0.8385024;-93.14045;
0.8585024;-93.72035;
0.8785024;-93.86526;
0.8985024;-93.7542;
0.9185024;-92.83468;
0.9385024;-91.66148;
0.9585024;-90.87922;
0.9785024;-88.5183;
0.9985024;-82.11033;
1.018502;-78.27767;
1.038502;-74.03067;
1.058502;-71.66376;
1.078502;-66.81444;
1.098502;-56.09615;
1.118502;-50.3205;
1.138502;-47.36699;
1.158502;-41.00034;
1.178502;-34.12381;
1.198502;-18.52969;
1.218502;-9.548368;
1.238502;-4.759206;
1.258502;4.924507;
1.278502;14.89755;
1.298502;34.50048;
1.318502;39.21971;
1.338502;48.64742;
1.358502;57.2757;
1.378502;68.8372;
1.398502;75.77705;
1.418502;82.1285;
1.438502;87.52029;
1.458502;91.72089;
1.478502;99.14851;
1.498502;101.7683;
1.518502;103.533;
1.538502;104.6498;
1.558502;105.6603;
1.578502;106.7317;
1.598502;107.3939;
1.618502;108.047;
1.638502;108.4543;
1.658502;108.5967;
1.678502;108.1741;
1.698502;107.3762;
1.718502;106.072;
1.738502;104.3976;
1.758502;102.3563;
1.778502;98.91524;
1.798502;96.89872;
1.818502;94.95823;
1.838502;93.36172;
1.858502;91.9446;
1.878502;90.16569;
1.898502;88.98769;
1.918502;87.79725;
1.938502;86.21863;
1.958502;82.64259;
1.978502;80.10873;
1.998502;77.1264;
2.018502;74.16056;
2.038502;70.97882;
2.058502;66.10208;
2.078502;62.82723;
2.098502;59.68981;
2.118502;56.64437;
2.138502;53.83503;
2.158502;50.24053;
2.178502;48.20472;
2.198502;46.65195;
2.218502;45.42511;
2.238502;44.35146;
2.258502;43.28015;
2.278502;42.81232;
2.298502;42.53039;
2.318502;42.42832;
2.338502;42.40877;
2.358502;42.51782;
2.378502;42.7785;
2.398502;43.18018;
2.418502;43.62628;
2.438502;44.08672;
2.458502;44.62368;
2.478502;44.9855;
2.498502;45.30175;
2.518502;45.51667;
2.538502;45.71483;
2.558502;45.78682;
2.578502;45.84197;
2.598502;45.81635;
2.618502;45.74076;
2.638502;45.40609;
2.658502;45.29941;
2.678502;45.07661;
2.698502;44.9325;
2.718502;44.84344;
2.738502;44.73967;
2.758502;44.72216;
2.778502;44.70389;
2.798502;44.70251;
2.818502;44.71376;
2.838502;44.82899;
2.858502;44.86917;
2.878502;45.01926;
2.898502;45.2488;
2.918502;45.4923;
2.938502;45.99623;
2.958502;46.08067;
2.978502;46.20392;
2.998502;46.293;
3.018502;46.35919;
3.038502;46.44223;
3.058502;46.45548;
3.078502;46.47351;
3.098502;46.47957;
3.118502;46.48195;
3.138502;46.48468;
3.158502;46.48466;
3.178502;46.48448;
3.198502;46.48519;
3.218502;46.50244;
3.238502;46.55169;
3.258502;46.5852;
3.278502;46.66429;
3.298502;46.76336;
3.318502;47.12105;
3.338502;47.34502;
3.358502;47.46297;
3.378502;47.70645;
3.398502;48.0023;
3.418502;48.74541;
3.438502;49.16183;
3.458502;49.38693;
3.478502;50.0575;
3.498502;50.81288;
3.518502;52.67781;
3.538502;53.11802;
3.558502;54.12805;
3.578502;55.10019;
3.598502;56.81889;
3.618502;57.72922;
3.638502;58.38204;
3.658502;58.61287;
3.678502;59.06494;
3.698502;59.66653;
3.718502;59.81229;
3.738502;59.90841;
3.758502;59.94371;
3.778502;59.99597;
3.798502;60.05479;
3.818502;60.06936;
3.838502;60.07479;
3.858502;60.07544;
3.878502;60.07214;
3.898502;60.06393;
3.918502;60.05992;
3.938502;60.05827;
3.958502;60.05663;
3.978502;60.05217;
3.998502;60.03702;
4.018502;60.02652;
4.038502;60.01836;
4.058502;60.01462;
4.078502;60.00621;
4.098502;59.98564;
4.118502;59.94138;
4.138502;59.7812;
4.158502;59.68737;
4.178502;59.417;
4.198503;58.54867;
4.218503;57.82193;
4.238503;57.44733;
4.258502;57.44733;
4.278502;54.66108;
4.298502;53.80201;
4.318502;53.08398;
4.338502;52.46357;
4.358502;52.18914;
4.378502;51.56345;
4.398502;51.42772;
4.418502;51.35324;
4.438502;51.31939;
4.458502;51.31466;
4.478502;51.32298;
4.498502;51.36023;
4.518502;51.4119;
4.538502;51.46179;
4.558502;51.48516;
4.578502;51.55073;
4.598502;51.55264;
4.618502;51.53082;
4.638502;51.43303;
4.658502;51.3229;
4.678502;50.53949;
4.698503;49.90849;
4.718503;49.15765;
4.738503;48.27507;
4.758502;46.82279;
4.778502;45.52332;
4.798502;43.70809;
4.818502;41.06818;
4.838502;39.44058;
4.858502;30.8916;
4.878502;25.48779;
4.898502;19.25831;
4.918502;12.70887;
4.938502;9.582376;
4.958502;-3.061891;
4.978502;-9.018328;
4.998502;-14.4134;
5.018502;-19.03019;
5.038502;-21.18134;
5.058502;-28.55271;
5.078502;-31.58701;
5.098502;-33.95986;
5.118502;-36.14322;
5.138502;-37.33247;
5.158502;-40.67414;
5.178502;-41.90569;
5.198502;-43.03065;
5.218503;-44.05111;
5.238503;-44.92277;
5.258502;-46.29452;
5.278502;-47.34929;
5.298502;-48.48564;
5.318502;-49.93547;
5.338502;-51.73543;
5.358502;-54.81094;
5.378502;-57.35579;
5.398502;-57.35579;
5.418502;-62.87129;
5.438502;-65.70138;
5.458502;-70.26006;
5.478502;-73.67576;
5.498502;-77.15392;
5.518502;-80.6637;
5.538502;-84.23888;
5.558502;-89.87082;
