Time in ms;Pos hand in x;Pos hand in z;
-0.001326497;0;0;
-0.001326497;0;0;
-0.001326497;0;0;
0.0186735;0;0;
0.0186735;0;0;
0.0186735;0;0;
0.0386735;0;0;
0.0386735;0;0;
0.0386735;0;0;
0.0586735;0;0;
0.0586735;0;0;
0.0586735;0;0;
0.0786735;0;0;
0.0786735;0;0;
0.0786735;0;0;
0.0986735;0;0;
0.0986735;0;0;
0.0986735;0;0;
0.1186735;0;0;
0.1186735;0;0;
0.1186735;0;0;
0.1386735;0;0;
0.1386735;0;0;
0.1386735;0;0;
0.1586735;0;0;
0.1586735;0;0;
0.1586735;0;0;
0.1786735;0;0;
0.1786735;0;0;
0.1786735;0;0;
0.1986735;0;0;
0.1986735;0;0;
0.1986735;0;0;
0.2186735;0;0;
0.2186735;0;0;
0.2186735;0;0;
0.2386735;0;0;
0.2386735;0;0;
0.2386735;0;0;
0.2586735;0;0;
0.2586735;0;0;
0.2586735;0;0;
0.2786735;0;0;
0.2786735;0;0;
0.2786735;0;0;
0.2986735;0;0;
0.2986735;0;0;
0.2986735;0;0;
0.3186735;0;0;
0.3186735;0;0;
0.3186735;0;0;
0.3386735;0;0;
0.3386735;0;0;
0.3386735;0;0;
0.3586735;0;0;
0.3586735;0;0;
0.3586735;0;0;
0.3786735;0;0;
0.3786735;0;0;
0.3786735;0;0;
0.3986735;0;0;
0.3986735;0;0;
0.3986735;0;0;
0.4186735;0;0;
0.4186735;0;0;
0.4186735;0;0;
0.4386735;0;0;
0.4386735;0;0;
0.4386735;0;0;
0.4586735;0;0;
0.4586735;0;0;
0.4586735;0;0;
0.4786735;0;0;
0.4786735;0;0;
0.4786735;0;0;
0.4986735;0;0;
0.4986735;0;0;
0.4986735;0;0;
0.5186735;0;0;
0.5186735;0;0;
0.5186735;0;0;
0.5386735;0;0;
0.5386735;0;0;
0.5386735;0;0;
0.5586735;0;0;
0.5586735;0;0;
0.5586735;0;0;
0.5786735;0;0;
0.5786735;0;0;
0.5786735;0;0;
0.5986735;0;0;
0.5986735;0;0;
0.5986735;0;0;
0.6186735;0;0;
0.6186735;0;0;
