Time in ms;Pos hand in x;Pos hand in z;
4.46;-4.841102;-42.05434;
4.48;-4.209976;-27.05888;
4.5;-3.898308;-24.06084;
4.52;-3.735107;-18.1645;
4.54;-3.33218;-9.591866;
4.56;-3.064602;-6.614244;
4.58;-3.740764;2.596175;
4.6;-4.293108;7.364274;
4.62;-4.127568;10.31114;
4.64;-3.879876;20.20796;
4.66;-3.933006;25.30533;
4.68;-3.240935;34.84955;
4.7;-3.029306;36.9018;
4.72;-2.569445;43.0275;
4.74;-2.304341;44.40063;
4.76;-0.7049284;49.25367;
4.78;-0.07657556;54.87831;
4.8;0.3322197;56.20797;
4.82;0.2454872;59.60816;
4.84;0.09517036;61.0868;
4.86;0.9402177;68.67957;
4.88;0.9666802;69.46003;
4.9;1.865744;73.47861;
4.92;1.958393;75.69772;
4.94;1.601487;76.5885;
4.96;1.9341;82.02255;
4.98;2.569301;83.25412;
5;4.089084;86.05429;
5.02;3.793539;87.0713;
5.04;3.546356;87.61999;
5.06;3.914463;88.90206;
5.08;4.136196;89.23607;
5.1;4.585802;90.19738;
5.12;5.035746;90.59199;
5.14;5.528186;90.513;
5.16;5.783414;90.55385;
5.18;6.326069;90.93415;
5.2;6.890118;90.94885;
5.22;6.74807;91.18907;
5.24;6.86095;91.35475;
5.26;5.306975;92.94569;
5.28;4.475468;93.15439;
5.3;4.786282;93.57632;
5.32;4.696657;93.71034;
5.34;4.6609;93.98111;
5.36;5.140631;94.81392;
5.38;4.964793;94.54616;
5.4;4.773783;94.5916;
5.42;4.790783;94.58134;
5.44;4.775309;94.19265;
5.46;4.849452;93.96273;
5.48;4.654849;93.02306;
5.5;6.006106;91.79688;
5.52;6.534199;91.46149;
5.54;8.11797;90.01302;
5.56;8.87042;88.61904;
5.58;10.12487;86.57703;
5.6;11.6241;83.38943;
5.62;11.72281;82.02932;
5.64;13.50149;74.93416;
5.66;14.97333;71.82578;
5.68;16.60009;68.41612;
5.7;16.79262;64.2483;
5.72;15.50237;59.21169;
5.74;15.42465;50.36427;
5.76;15.49334;42.66409;
5.78;15.50428;36.98713;
5.8;15.14466;34.57777;
5.82;14.46359;26.43166;
5.84;12.1649;13.84354;
5.86;11.62825;10.79394;
5.88;9.863246;0.9232097;
5.9;9.38472;-1.753734;
5.92;9.029053;-4.380933;
5.94;5.061366;-21.57668;
5.96;4.873295;-24.3065;
5.98;4.630835;-34.77082;
6;4.801489;-37.1269;
6.02;4.99705;-47.21579;
6.04;4.817454;-49.58323;
6.06;4.342543;-55.61752;
6.08;4.221206;-59.65045;
6.1;3.846968;-61.41188;
6.12;3.58954;-67.38328;
6.14;3.078451;-70.61848;
6.16;3.386384;-72.69852;
6.18;3.28872;-73.8472;
6.2;3.089081;-75.1198;
6.22;3.049391;-79.16122;
6.24;2.999494;-79.8279;
6.26;3.06609;-80.30921;
6.28;3.029299;-80.41531;
6.3;2.755583;-81.06127;
6.32;1.94542;-82.07725;
6.34;1.818363;-82.35005;
6.36;1.419476;-82.86713;
6.38;1.310313;-83.05259;
6.4;0.9626873;-83.69647;
6.42;0.8652064;-83.84991;
6.44;0.684534;-84.19674;
6.46;0.6618589;-84.36926;
6.48;0.754405;-84.90281;
6.5;1.336035;-85.64568;
6.52;1.63528;-85.95225;
6.54;2.345313;-87.20528;
6.56;2.524871;-87.53237;
6.58;3.071056;-88.13628;
6.6;4.000968;-89.95197;
6.62;4.624892;-90.56603;
6.64;5.034873;-91.72417;
6.66;5.237218;-93.1272;
6.68;5.468742;-94.70502;
6.7;5.523915;-97.18398;
6.72;5.966522;-99.17048;
6.74;5.959915;-99.73896;
6.76;6.25885;-101.0051;
6.78;6.325539;-101.3936;
6.8;7.007105;-103.415;
6.82;7.19487;-105.0642;
6.84;7.723864;-106.9947;
6.86;8.2127;-109.204;
6.88;8.311206;-109.5821;
6.9;8.595807;-110.554;
6.92;8.536102;-111.0932;
6.94;8.346255;-111.2992;
6.96;8.268669;-111.3801;
6.98;8.20026;-111.3339;
7;8.197715;-110.8735;
7.02;8.206605;-110.7973;
7.04;7.923064;-110.8416;
7.06;7.584036;-110.8992;
7.08;7.260803;-110.9575;
7.1;6.705422;-111.0511;
7.12;6.624467;-111.1499;
7.14;6.246289;-110.1305;
7.16;6.032415;-108.5634;
7.18;5.853112;-107.9823;
7.2;5.485231;-107.5454;
7.22;5.216581;-106.8992;
7.24;5.124861;-106.5643;
7.26;5.021867;-106.1177;
7.28;5.005865;-105.879;
7.3;4.860814;-105.5598;
7.32;4.849459;-104.9722;
7.34;4.922596;-104.6162;
7.36;5.13779;-103.4743;
7.38;5.108665;-103.2689;
7.4;4.970332;-102.8389;
7.42;4.366198;-102.4463;
7.44;4.066921;-102.3562;
7.46;3.197294;-102.1612;
7.48;2.780207;-102.0707;
7.5;0.9602557;-101.1487;
7.52;0.3007571;-100.5369;
7.54;-0.3506894;-100.1382;
7.56;-1.2334;-99.80772;
7.58;-1.675167;-99.64191;
7.6;-2.681673;-99.37809;
7.62;-4.147681;-99.0584;
7.64;-4.362827;-99.00716;
7.66;-5.080426;-98.81615;
7.68;-5.282401;-98.75527;
7.7;-5.815495;-98.51036;
7.72;-5.902179;-98.45457;
7.74;-6.077374;-98.32005;
7.76;-6.087965;-98.10479;
7.78;-6.039013;-97.74056;
7.8;-6.011868;-97.61922;
7.82;-6.005873;-97.61038;
7.84;-6.001916;-97.60744;
7.86;-5.822222;-97.51087;
7.88;-5.959944;-98.51272;
7.9;-5.602371;-98.76338;
7.92;-5.432669;-98.83139;
7.94;-5.207858;-98.82323;
7.96;-4.920706;-98.81097;
7.98;-4.547278;-98.81614;
8;-3.495306;-99.04296;
8.02;-3.140134;-99.17056;
8.04;-2.092073;-99.43847;
8.059999;-1.531197;-99.47363;
8.08;0.2081175;-99.58178;
8.099999;3.655859;-99.44933;
8.12;4.395869;-99.40407;
8.139999;5.276973;-99.34163;
8.16;7.557043;-99.17523;
8.179999;8.51642;-98.98029;
8.2;11.29221;-99.75834;
8.22;12.52581;-99.95499;
8.24;13.95225;-100.1275;
8.26;15.0173;-100.2413;
8.28;16.79456;-100.4408;
8.3;17.31735;-100.5166;
8.32;17.61789;-100.5571;
8.34;17.84583;-100.5787;
8.36;18.05779;-100.5613;
8.38;18.2721;-100.5021;
8.4;18.29161;-100.475;
8.42;18.24257;-100.3572;
8.44;18.15575;-100.0977;
8.46;17.78351;-99.63587;
8.48;16.47775;-98.50736;
8.5;15.89454;-98.11723;
8.52;14.73867;-97.73626;
8.54;13.87285;-97.47135;
8.559999;10.82203;-96.52483;
8.58;4.180477;-93.87269;
8.599999;3.350898;-93.8553;
8.62;2.353158;-93.80686;
8.639999;1.262589;-93.43343;
8.66;0.1140804;-93.35776;
8.679999;-3.725751;-92.25842;
8.7;-5.869781;-92.00243;
8.72;-8.563579;-91.47566;
8.74;-10.29787;-91.31489;
8.76;-11.901;-91.12326;
8.78;-13.96883;-90.83437;
8.8;-15.22764;-90.53621;
8.82;-16.82194;-90.0977;
8.84;-17.37706;-89.95728;
8.86;-18.7588;-89.38239;
8.88;-19.09642;-89.2972;
8.9;-20.23927;-88.523;
8.92;-20.39939;-88.48483;
8.94;-20.81351;-88.36758;
8.96;-21.15369;-88.24393;
8.98;-21.20301;-88.22621;
9;-21.32244;-88.18141;
9.02;-21.5166;-88.10804;
9.04;-21.57853;-88.08754;
9.059999;-21.82782;-88.14549;
9.08;-21.84817;-88.1589;
9.099999;-21.85754;-88.17751;
9.12;-21.85464;-88.19096;
9.139999;-21.72742;-88.20229;
9.16;-21.29894;-88.31492;
9.179999;-20.93335;-88.4004;
9.2;-19.79532;-88.82068;
9.22;-19.41839;-88.9419;
9.24;-18.45996;-89.22789;
9.26;-15.59591;-89.26467;
9.28;-14.20307;-89.44788;
9.3;-12.54738;-89.80237;
9.32;-10.6417;-90.29563;
9.34;-8.471145;-90.77937;
9.36;-4.368947;-91.51696;
9.38;-3.209997;-91.62524;
9.4;-0.8094357;-91.33955;
9.42;1.287019;-91.40805;
9.44;5.491063;-91.85914;
9.46;7.649679;-91.8626;
9.48;9.45808;-92.04454;
9.5;11.12739;-92.1396;
9.52;12.00694;-92.19996;
9.54;15.45023;-92.62782;
9.559999;17.15153;-92.56963;
9.58;18.85453;-92.45895;
9.599999;20.36559;-92.56445;
9.62;22.05035;-92.84307;
9.639999;25.39203;-93.53219;
9.66;27.12784;-93.81572;
9.679999;28.27325;-94.11082;
9.7;32.26086;-94.74393;
9.719999;33.05016;-94.88311;
9.74;37.57111;-95.85046;
9.76;38.89274;-95.92992;
9.78;39.91801;-96.02235;
9.8;43.25949;-95.23038;
9.82;44.28386;-95.26882;
