Time in ms;Pos hand in x;Pos hand in z;
6.22;-6.42018;-116.3403;
6.24;-6.353401;-115.3597;
6.26;-6.523991;-113.7048;
6.28;-6.657969;-112.7869;
6.3;-7.301185;-106.9457;
6.32;-7.756574;-102.0524;
6.34;-7.801503;-99.19697;
6.36;-8.277591;-93.4278;
6.38;-8.816548;-87.44379;
6.4;-9.150108;-74.2675;
6.42;-9.151822;-71.02856;
6.44;-9.434122;-62.89971;
6.46;-9.369318;-59.6923;
6.48;-9.084175;-52.60371;
6.5;-6.606588;-40.07501;
6.52;-5.775263;-35.08348;
6.54;-5.099424;-32.67446;
6.56;-3.78476;-28.18731;
6.58;-2.741448;-24.76467;
6.6;-1.450948;-21.1699;
6.62;-0.9279355;-19.52919;
6.64;-0.5537097;-17.9255;
6.66;-0.4127267;-16.78079;
6.68;-0.3679587;-16.50359;
6.7;-0.212112;-15.41118;
6.72;-0.1022861;-14.86164;
6.74;0.008667253;-14.5667;
6.76;0.1251998;-14.46924;
6.78;0.4292566;-14.35758;
6.8;0.7741069;-14.37138;
6.82;0.8584436;-14.41955;
6.84;0.996348;-14.54796;
6.86;1.112251;-14.70117;
6.88;1.395077;-15.11406;
6.9;1.431349;-15.17334;
6.92;1.481215;-15.27428;
6.94;1.516531;-15.33091;
6.96;1.591415;-15.48028;
6.98;1.650609;-15.61449;
7;1.686434;-15.67467;
7.02;1.736616;-15.70569;
7.04;1.765409;-15.7164;
7.06;1.819661;-15.72919;
7.08;1.934631;-15.75516;
7.1;2.002193;-15.77768;
7.12;2.032263;-15.78672;
7.14;2.066404;-15.79125;
7.16;2.153574;-15.80091;
7.18;2.241547;-15.79404;
7.2;2.298551;-15.78723;
7.22;2.373726;-15.78314;
7.24;2.443708;-15.79277;
7.26;2.805487;-15.84774;
7.28;3.434416;-15.99898;
7.3;3.726913;-16.02358;
7.32;4.076484;-16.09477;
7.34;4.659839;-16.26972;
7.36;5.746751;-16.58479;
7.38;6.338613;-16.65199;
7.4;7.296989;-16.716;
7.42;7.860353;-16.72009;
7.44;9.128824;-16.70606;
7.46;12.12196;-16.82406;
7.48;12.87695;-16.76725;
7.5;14.57798;-16.80696;
7.52;16.10611;-16.88433;
7.54;17.95148;-17.04906;
7.56;20.67441;-17.33798;
7.58;22.5332;-17.46774;
7.6;24.52709;-17.44579;
7.62;25.30456;-17.40951;
7.64;27.126;-17.29953;
7.66;30.37657;-16.90509;
7.68;31.57919;-16.72467;
7.7;32.01283;-16.65015;
7.72;32.70435;-16.50583;
7.74;33.3387;-16.31624;
7.76;33.66954;-16.09052;
7.78;33.73606;-15.95522;
7.8;33.66783;-15.81446;
7.82;33.38983;-15.61848;
7.84;33.00539;-15.40181;
7.86;32.20594;-15.07758;
7.88;31.44601;-14.89492;
7.9;30.52634;-14.73548;
7.92;29.9959;-14.64726;
7.94;27.72069;-14.28345;
7.96;26.30975;-14.13502;
7.98;24.92778;-14.07255;
8;24.06763;-14.0225;
8.02;22.39485;-13.89433;
8.04;17.90981;-13.71797;
8.059999;16.62411;-13.60078;
8.08;14.06955;-13.43768;
8.099999;11.03194;-13.38283;
8.12;7.769979;-13.37034;
8.139999;2.720606;-13.5129;
8.16;-1.181806;-13.82347;
8.179999;-5.168134;-13.88042;
8.2;-9.225907;-13.77611;
8.22;-11.23181;-13.91197;
8.24;-18.86702;-14.10812;
8.26;-22.40428;-14.60859;
8.28;-23.82568;-14.70716;
8.3;-27.25355;-15.25204;
8.32;-29.75378;-15.3634;
8.34;-33.9262;-15.98953;
8.36;-34.79689;-16.18705;
8.38;-36.09356;-16.40259;
8.4;-37.0914;-16.91793;
8.42;-37.82096;-17.1408;
8.44;-38.0139;-17.35216;
8.46;-37.96264;-17.59878;
8.48;-37.46459;-17.80887;
8.5;-36.97771;-17.94957;
8.52;-34.2321;-18.21857;
8.54;-32.24509;-18.22542;
8.559999;-30.4951;-18.29615;
8.58;-29.66244;-18.36071;
8.599999;-27.78003;-18.67888;
8.62;-24.25496;-18.59038;
8.639999;-23.39566;-18.45132;
8.66;-22.04155;-18.26655;
8.679999;-20.83865;-18.13027;
8.7;-19.75068;-17.87126;
8.72;-18.30337;-17.49543;
8.74;-17.34742;-17.03212;
8.76;-16.39987;-16.79119;
8.78;-15.62743;-16.56367;
8.8;-15.33626;-16.47815;
8.82;-14.06571;-16.27099;
8.84;-13.70471;-16.27226;
8.86;-13.49147;-16.25985;
8.88;-13.37382;-16.26465;
8.9;-13.21948;-16.27058;
8.92;-12.98308;-16.12396;
8.94;-12.93624;-16.0591;
8.96;-12.87762;-15.85284;
8.98;-12.84874;-15.63441;
9;-12.76353;-15.38305;
9.02;-12.75637;-15.33785;
9.04;-12.77838;-15.24414;
9.059999;-12.81886;-15.16441;
9.08;-12.87113;-15.07903;
9.099999;-12.94183;-14.92186;
9.12;-13.01274;-14.80434;
9.139999;-13.06347;-14.73315;
9.16;-13.1231;-14.68699;
9.179999;-13.15432;-14.66255;
9.2;-13.14233;-14.62553;
9.22;-13.08227;-14.58638;
9.24;-12.92987;-14.51187;
9.26;-12.80208;-14.517;
9.28;-12.51275;-14.54361;
