Time in ms;Pos hand in x;Pos hand in z;
1.32;30.51719;-35.68372;
1.34;30.96215;-35.89751;
1.34;30.96215;-35.89751;
1.34;30.96215;-35.89751;
1.36;32.19329;-36.67307;
1.36;32.19329;-36.67307;
1.36;32.19329;-36.67307;
1.38;32.52136;-37.00487;
1.38;32.52136;-37.00487;
1.38;32.52136;-37.00487;
1.4;33.07468;-37.49705;
1.4;33.07468;-37.49705;
1.4;33.07468;-37.49705;
1.42;33.63225;-37.82092;
1.42;33.63225;-37.82092;
1.42;33.63225;-37.82092;
1.44;34.27549;-38.11152;
1.44;34.27549;-38.11152;
1.44;34.27549;-38.11152;
1.46;34.92182;-38.55888;
1.46;34.92182;-38.55888;
1.46;34.92182;-38.55888;
1.48;35.23227;-38.72911;
1.48;35.23227;-38.72911;
1.48;35.23227;-38.72911;
1.5;35.62315;-38.87252;
1.5;35.62315;-38.87252;
1.5;35.62315;-38.87252;
1.52;35.78323;-38.94318;
1.52;35.78323;-38.94318;
1.52;35.78323;-38.94318;
1.54;35.81922;-38.97875;
1.54;35.81922;-38.97875;
1.54;35.81922;-38.97875;
1.56;35.88556;-38.99303;
1.56;35.88556;-38.99303;
1.56;35.88556;-38.99303;
1.58;35.88813;-38.97798;
1.58;35.88813;-38.97798;
1.58;35.88813;-38.97798;
1.6;35.87721;-38.97295;
1.6;35.87721;-38.97295;
1.6;35.87721;-38.97295;
1.62;35.8587;-38.96512;
1.62;35.8587;-38.96512;
1.62;35.8587;-38.96512;
1.64;35.82316;-38.95238;
1.64;35.82316;-38.95238;
1.64;35.82316;-38.95238;
1.66;35.74307;-38.92142;
1.66;35.74307;-38.92142;
1.66;35.74307;-38.92142;
1.68;35.69767;-38.89798;
1.68;35.69767;-38.89798;
1.68;35.69767;-38.89798;
1.7;35.64449;-38.87109;
1.7;35.64449;-38.87109;
1.7;35.64449;-38.87109;
1.72;35.58519;-38.84274;
1.72;35.58519;-38.84274;
1.72;35.58519;-38.84274;
1.74;35.52217;-38.8146;
1.74;35.52217;-38.8146;
1.74;35.52217;-38.8146;
1.76;35.39677;-38.76154;
1.76;35.39677;-38.76154;
1.76;35.39677;-38.76154;
1.78;35.28215;-38.72762;
1.78;35.28215;-38.72762;
1.78;35.28215;-38.72762;
1.8;35.09859;-38.63779;
1.8;35.09859;-38.63779;
1.8;35.09859;-38.63779;
1.82;35.03563;-38.60367;
1.82;35.03563;-38.60367;
1.82;35.03563;-38.60367;
1.84;34.69707;-38.34344;
1.84;34.69707;-38.34344;
1.84;34.69707;-38.34344;
1.86;34.55196;-38.15741;
1.86;34.55196;-38.15741;
1.86;34.55196;-38.15741;
1.88;34.49541;-38.09484;
1.88;34.49541;-38.09484;
1.88;34.49541;-38.09484;
1.9;34.33627;-37.97214;
1.9;34.33627;-37.97214;
1.9;34.33627;-37.97214;
1.92;34.17386;-37.81116;
1.92;34.17386;-37.81116;
1.92;34.17386;-37.81116;
1.94;33.69995;-37.22506;
1.94;33.69995;-37.22506;
1.94;33.69995;-37.22506;
1.96;33.63383;-37.127;
1.96;33.63383;-37.127;
1.96;33.63383;-37.127;
1.98;33.43986;-36.90861;
1.98;33.43986;-36.90861;
1.98;33.43986;-36.90861;
2;33.13622;-36.69934;
2;33.13622;-36.69934;
2;33.13622;-36.69934;
