Time in ms;Pos hand in x;
0;0;
0.02;0;
0.04;0;
0.06;0;
0.08;0;
0.09999999;0;
0.12;0;
0.14;0;
0.16;0;
0.18;0;
0.2;0;
0.22;0;
0.24;0;
0.26;0;
0.28;0;
0.3;0;
0.32;0;
0.34;0;
0.36;0;
0.38;0;
0.4;0;
0.42;0;
0.44;0;
0.46;0;
0.48;0;
0.5;0;
0.52;0;
0.54;0;
0.56;0;
0.58;0;
0.6;0;
0.62;0;
0.64;0;
0.66;0;
0.68;0;
0.7;0;
0.72;0;
0.74;0;
0.76;0;
0.78;0;
0.8;0;
0.82;0;
0.84;0;
0.86;0;
0.88;0;
0.9;0;
0.92;0;
0.94;0;
0.96;0;
0.98;0;
1;0;
1.02;0;
1.04;0;
1.06;0;
1.08;0;
1.1;0;
1.12;0;
1.14;0;
1.16;0;
1.18;0;
1.2;0;
1.22;0;
1.24;0;
1.26;0;
1.28;0;
1.3;0;
1.32;0;
1.34;0;
1.36;0;
1.38;0;
1.4;0;
1.42;0;
1.44;0;
1.46;0;
1.48;0;
1.5;0;
1.52;0;
1.54;0;
1.56;0;
1.58;0;
1.6;0;
1.62;0;
1.64;0;
1.66;0;
1.68;0;
1.7;0;
1.72;0;
1.74;0;
1.76;0;
1.78;0;
1.8;0;
1.82;0;
1.84;0;
1.86;0;
1.88;0;
1.9;0;
1.92;0;
1.94;0;
1.96;0;
1.98;0;
2;0;
2.02;0;
2.04;0;
2.06;0;
2.08;0;
2.1;0;
2.12;0;
2.14;0;
2.16;0;
2.18;0;
2.2;0;
2.22;0;
2.24;0;
2.26;0;
2.28;0;
2.3;0;
2.32;0;
2.34;0;
2.36;0;
2.38;0;
2.4;0;
2.42;0;
2.44;0;
2.46;0;
2.48;0;
2.5;0;
2.52;0;
2.54;0;
2.56;0;
2.58;0;
2.6;0;
2.62;0;
2.64;0;
2.66;0;
2.68;0;
2.7;0;
2.72;0;
2.74;0;
2.76;0;
2.78;0;
2.8;0;
2.82;0;
2.84;0;
2.86;0;
2.88;0;
2.9;0;
2.92;0;
2.94;0;
2.96;0;
2.98;0;
3;0;
3.02;0;
3.04;0;
3.06;0;
3.08;0;
3.1;0;
3.12;0;
3.14;0;
3.16;0;
3.18;0;
3.2;0;
3.22;0;
3.24;0;
3.26;0;
3.28;0;
3.3;0;
3.32;0;
3.34;0;
3.36;0;
3.38;0;
3.4;0;
3.42;0;
3.44;0;
3.46;0;
3.48;0;
3.5;0;
3.52;0;
3.54;135.7021;
3.56;127.5657;
3.58;122.876;
3.6;112.5337;
3.62;101.7916;
3.64;84.86852;
3.66;79.34325;
3.68;68.90144;
3.7;63.69934;
3.72;54.43264;
3.74;42.22657;
3.76;38.54191;
3.78;32.17857;
3.8;27.40441;
3.82;25.39715;
3.84;21.82734;
3.86;21.33544;
3.88;21.96377;
3.9;24.61729;
3.92;28.56944;
3.94;43.76437;
3.96;49.89371;
3.98;53.29519;
4;60.09842;
4.02;70.17419;
4.04;76.46318;
4.06;81.57931;
4.08;84.03883;
4.1;88.64383;
4.12;94.23586;
4.14;97.16426;
4.16;99.29555;
4.18;100.7192;
4.2;101.5255;
4.22;101.4456;
4.24;100.388;
4.26;98.49552;
4.28;95.99483;
4.3;92.56379;
4.32;86.6879;
4.34;82.45396;
4.36;78.1453;
4.38;73.57303;
4.4;71.16061;
4.42;61.79062;
4.44;57.14702;
4.46;54.95223;
4.48;50.53716;
4.5;46.35817;
4.52;39.3326;
4.54;37.76648;
4.56;35.09492;
4.58;33.00955;
4.6;30.78602;
4.62;30.21983;
4.64;29.9161;
4.66;29.82718;
4.68;29.85221;
4.7;30.76246;
4.72;31.72787;
4.74;32.85789;
4.76;34.0984;
4.78;35.76732;
4.8;38.05186;
4.82;38.54448;
4.84;38.64048;
4.86;38.70944;
4.88;38.6147;
4.9;37.66686;
4.92;36.86077;
4.94;36.40426;
4.96;35.45908;
4.98;34.42761;
5;32.01863;
5.02;30.6569;
5.04;30.6569;
5.06;28.42264;
5.08;25.46785;
5.1;23.70396;
5.12;22.88679;
