Time in ms;Pos hand in x;
-0.01185169;0;
0.008148313;0;
0.02814831;0;
0.04814831;0;
0.06814831;0;
0.08814831;119.6337;
0.1081483;111.076;
0.1281483;93.48452;
0.1481483;76.00094;
0.1681483;59.5538;
0.1881483;39.51972;
0.2081483;33.55307;
0.2281483;22.81204;
0.2481483;18.12913;
0.2681483;10.08268;
0.2881483;0.2991754;
0.3081483;-4.54598;
0.3281483;-10.00311;
0.3481483;-12.70184;
0.3681483;-14.52313;
0.3881483;-12.6149;
0.4081483;-8.909411;
0.4281483;-6.463188;
0.4481483;-0.5086571;
0.4681483;14.375;
0.4881483;22.17065;
0.5081483;29.10269;
0.5281483;32.19733;
0.5481483;37.00465;
0.5681483;41.24455;
0.5881483;41.41964;
0.6081483;41.07761;
0.6281483;39.20372;
0.6481483;36.11303;
0.6681483;28.59106;
0.6881483;24.55199;
0.7081483;22.65773;
0.7281483;19.16197;
0.7481483;16.05176;
0.7681483;11.44968;
0.7881483;9.949095;
0.8081483;8.877717;
0.8281483;8.455668;
0.8481483;8.455668;
0.8681483;7.509921;
0.8881483;7.48778;
0.9081483;7.649961;
0.9281483;7.810524;
0.9481483;9.046951;
0.9681483;9.772398;
0.9881483;10.62837;
1.008148;11.52708;
1.028148;11.96325;
1.048148;13.67051;
1.068148;14.40902;
1.088148;15.01665;
1.108148;15.29269;
1.128148;15.73751;
1.148148;16.26778;
1.168148;16.40262;
1.188148;16.48859;
1.208148;16.53871;
1.228148;16.54661;
1.248148;16.44906;
1.268148;16.3811;
1.288148;16.32624;
1.308148;16.31347;
1.328148;16.32121;
1.348148;17.25751;
1.368148;18.69897;
1.388148;20.84937;
1.408148;23.4982;
1.428148;28.32246;
1.448148;31.98773;
1.468148;36.08599;
1.488148;40.74107;
1.508148;43.28478;
1.528148;54.42152;
1.548148;60.13477;
1.568148;66.11766;
1.588148;72.00449;
1.608148;74.87468;
1.628148;86.36879;
1.648148;92.18362;
1.668148;97.66835;
1.688148;102.5807;
1.708148;104.9453;
1.728148;114.0582;
1.748148;118.0751;
1.768148;121.6348;
1.788148;124.3346;
1.808148;127.0188;
1.828148;130.8484;
1.848148;132.484;
1.868148;134.3638;
1.888148;135.8015;
1.908148;136.8674;
1.928148;138.4785;
1.948148;139.0505;
1.968148;139.397;
1.988148;139.397;
2.008148;139.3648;
2.028148;139.1123;
2.048148;138.5401;
2.068148;137.7061;
2.088148;136.5769;
2.108148;134.0658;
2.128148;132.3968;
2.148148;130.6073;
2.168148;128.7839;
2.188148;126.6075;
2.208148;123.4257;
2.228148;121.1486;
2.248148;119.0213;
2.268148;116.3798;
2.288148;113.8066;
2.308148;109.1749;
2.328148;105.7993;
2.348148;102.3628;
2.368148;98.62512;
2.388148;94.73923;
2.408148;88.27707;
2.428148;83.71793;
2.448148;78.80003;
2.468148;73.91044;
2.488148;68.77558;
2.508148;60.59454;
2.528148;54.97205;
2.548148;49.22664;
2.568148;43.43605;
2.588148;37.49501;
2.608148;28.66456;
2.628148;22.97551;
2.648148;17.46212;
2.668148;12.25688;
2.688148;4.627104;
2.708148;0.1305522;
2.728148;-4.097854;
2.748148;-7.925601;
2.768148;-11.29865;
2.788148;-15.55151;
2.808148;-18.11539;
2.828148;-20.47411;
2.848148;-22.36602;
2.868148;-24.40055;
2.888148;-27.00575;
2.908148;-28.53922;
2.928148;-29.98167;
2.948148;-31.30114;
2.968148;-32.3463;
2.988148;-34.37873;
3.008148;-34.82897;
3.028148;-35.80976;
3.048148;-36.61798;
3.068148;-38.01711;
3.088148;-38.24009;
3.108148;-38.58736;
3.128148;-38.68552;
3.148148;-38.72264;
3.168148;-38.23502;
3.188148;-37.74912;
