Time in ms;Pos hand in x;
0;0;
0.02;0;
0.04;0;
0.06;0;
0.08;0;
0.09999999;0;
0.12;0;
0.14;0;
0.16;0;
0.18;0;
0.2;0;
0.22;0;
0.24;0;
0.26;0;
0.28;0;
0.3;0;
0.32;0;
0.34;0;
0.36;0;
0.38;0;
0.4;0;
0.42;0;
0.44;0;
0.46;0;
0.48;0;
0.5;0;
0.52;0;
0.54;0;
0.56;0;
0.58;0;
0.6;49.97258;
0.62;49.97113;
0.64;40.46464;
0.66;29.70674;
0.68;22.37819;
0.7;8.626877;
0.72;2.31081;
0.74;-3.286949;
0.76;-10.69396;
0.78;-12.76157;
0.8;-19.40804;
0.82;-21.68509;
0.84;-22.56037;
0.86;-23.98056;
0.88;-24.91877;
0.9;-25.42271;
0.92;-25.27455;
0.94;-24.85296;
0.96;-24.37489;
0.98;-23.226;
1;-21.01115;
1.02;-19.70264;
1.04;-18.18467;
1.06;-17.50797;
1.08;-16.36949;
1.1;-14.38872;
1.12;-13.98153;
1.14;-13.34529;
1.16;-12.70865;
1.18;-12.15828;
1.2;-11.91103;
1.22;-11.82289;
1.24;-11.69738;
1.26;-11.58479;
1.28;-11.29679;
1.3;-10.90717;
1.32;-10.26429;
1.34;-9.724237;
1.36;-8.234404;
1.38;-5.246992;
1.4;-2.762024;
1.42;0.4297166;
1.44;3.973888;
1.46;5.891653;
1.48;14.33225;
1.5;16.51381;
1.52;21.23576;
1.54;26.01871;
1.56;28.32166;
1.58;37.12038;
1.6;41.34017;
1.62;43.58048;
1.64;48.07113;
1.66;52.82222;
1.68;60.48058;
1.7;65.90277;
1.72;68.68658;
1.74;74.13067;
1.76;84.7048;
1.78;87.1487;
1.8;91.80367;
1.82;96.09659;
1.84;98.12354;
1.86;103.2461;
1.88;104.4374;
1.9;104.7064;
1.92;105.2393;
1.94;105.8573;
1.96;106.8173;
1.98;107.3896;
2;107.6595;
2.02;108.1769;
2.04;108.4302;
2.06;108.6478;
2.08;108.7112;
2.1;108.6801;
2.12;108.6524;
2.14;108.4412;
2.16;108.0036;
2.18;107.8195;
2.2;107.3925;
2.22;106.9435;
2.24;105.9429;
2.26;105.4193;
2.28;105.1592;
2.3;104.6353;
2.32;104.0407;
2.34;103.0787;
2.36;102.5272;
2.38;102.0033;
2.4;101.3723;
2.42;101.2123;
2.44;100.5226;
2.46;100.2343;
2.48;99.65378;
2.5;98.88693;
2.52;98.51246;
2.54;96.28751;
2.56;94.39085;
2.58;93.36253;
2.6;91.04821;
2.62;87.73801;
2.64;81.72311;
2.66;76.82544;
2.68;73.82529;
2.7;67.61159;
2.72;60.89986;
2.74;50.13942;
2.76;42.8414;
2.78;35.40899;
2.8;31.74639;
2.82;24.60868;
2.84;10.74274;
2.86;7.481004;
2.88;1.249052;
2.9;-4.928388;
2.92;-13.4213;
2.94;-18.70173;
2.96;-23.40989;
2.98;-25.65144;
3;-29.92018;
3.02;-35.67868;
3.04;-38.61251;
3.06;-41.34563;
3.08;-42.44995;
3.1;-44.21601;
3.12;-46.25119;
3.14;-46.45523;
3.16;-46.59262;
3.18;-46.61052;
3.2;-46.52523;
3.22;-44.95486;
3.24;-44.39057;
3.26;-43.12765;
3.28;-42.01517;
3.3;-41.15848;
3.32;-40.35059;
3.34;-40.21198;
3.36;-40.19061;
3.38;-40.43423;
3.4;-42.48207;
3.42;-43.19822;
3.44;-44.97613;
3.46;-46.84245;
3.48;-47.76922;
3.5;-51.4674;
3.52;-53.03431;
3.54;-53.80497;
3.56;-55.32338;
3.58;-56.64675;
3.6;-58.17693;
3.62;-59.48273;
3.64;-59.96553;
3.66;-61.11762;
3.68;-61.77823;
3.7;-62.62109;
3.72;-63.5564;
3.74;-65.12685;
3.76;-65.98811;
3.78;-67.66145;
3.8;-70.22277;
3.82;-72.37303;
3.84;-74.47932;
3.86;-77.11555;
3.88;-78.54051;
3.9;-84.72433;
3.92;-86.10349;
3.94;-88.53255;
3.96;-91.60813;
3.98;-95.58804;
4;-98.10856;
4.02;-99.53232;
4.04;-103.0364;
