Time in ms;Pos hand in x;
0;0;
0.02;0;
0.04;-29.63509;
0.06;-29.63509;
0.08;-29.63509;
0.09999999;-30.41241;
0.12;-31.64899;
0.14;-32.80168;
0.16;-33.90652;
0.18;-34.59288;
0.2;-36.01625;
0.22;-39.01746;
0.24;-40.81182;
0.26;-42.40277;
0.28;-43.08405;
0.3;-43.39901;
0.32;-44.67437;
0.34;-45.04429;
0.36;-48.43733;
0.38;-48.13377;
0.4;-48.07605;
0.42;-48.56028;
0.44;-48.98699;
0.46;-49.30341;
0.48;-49.75262;
0.5;-50.03298;
0.52;-49.6103;
0.54;-49.15158;
0.56;-48.24472;
0.58;-47.78194;
0.6;-44.06934;
0.62;-36.88754;
0.64;-32.84276;
0.66;-30.09903;
0.68;-28.60057;
0.7;-26.24571;
0.72;-24.21517;
0.74;-24.0142;
0.76;-23.92837;
0.78;-24.10532;
0.8;-25.13239;
0.82;-25.97083;
0.84;-26.39014;
0.86;-27.2809;
0.88;-28.10031;
0.9;-28.89022;
0.92;-29.03913;
0.94;-28.99559;
0.96;-29.10066;
0.98;-29.5967;
1;-31.24961;
1.02;-31.35448;
1.04;-31.44423;
1.06;-31.2368;
1.08;-31.16445;
1.1;-31.13133;
1.12;-31.10814;
1.14;-30.7297;
1.16;-30.59402;
1.18;-30.42892;
1.2;-30.05614;
1.22;-30.03922;
1.24;-30.29321;
1.26;-30.61458;
1.28;-31.55548;
1.3;-32.9071;
1.32;-34.29591;
1.34;-35.07688;
1.36;-36.75603;
1.38;-40.31194;
1.4;-41.11012;
1.42;-42.87976;
1.44;-43.7213;
1.46;-44.53104;
1.48;-46.00761;
1.5;-46.24691;
1.52;-46.59798;
1.54;-46.91071;
1.56;-46.61662;
1.58;-46.90348;
1.6;-47.22683;
1.62;-47.33113;
1.64;-47.71548;
1.66;-47.88687;
1.68;-48.01351;
1.7;-48.06123;
1.72;-48.01347;
1.74;-47.81374;
1.76;-47.55408;
1.78;-47.42836;
1.8;-47.35629;
1.82;-47.26;
1.84;-47.31758;
1.86;-47.6118;
1.88;-47.30803;
1.9;-47.30387;
1.92;-47.41271;
1.94;-47.79346;
1.96;-47.67223;
1.98;-46.42083;
2;-45.79881;
2.02;-45.90396;
2.04;-46.4172;
2.06;-46.74908;
2.08;-46.49368;
2.1;-46.05585;
2.12;-45.97244;
2.14;-45.81651;
2.16;-45.5998;
2.18;-45.55967;
2.2;-45.42552;
2.22;-44.86024;
2.24;-44.25753;
2.26;-43.91413;
2.28;-43.74807;
2.3;-43.70919;
2.32;-43.60786;
2.34;-43.50628;
2.36;-43.41941;
2.38;-43.41413;
2.4;-43.41392;
2.42;-43.29419;
2.44;-42.74598;
2.46;-42.70808;
2.48;-42.62077;
2.5;-42.31564;
2.52;-42.13108;
2.54;-41.44284;
2.56;-41.18784;
2.58;-41.01607;
2.6;-40.59638;
2.62;-39.56371;
2.64;-38.02011;
2.66;-37.12827;
2.68;-36.86576;
2.7;-36.31796;
2.72;-35.69368;
2.74;-34.85898;
2.76;-34.34718;
2.78;-34.12059;
2.8;-34.0298;
2.82;-33.83897;
2.84;-33.64971;
2.86;-33.60283;
2.88;-33.57266;
2.9;-33.60409;
2.92;-33.9553;
2.94;-34.38003;
2.96;-34.61715;
2.98;-35.12584;
3;-35.68475;
3.02;-36.86472;
3.04;-37.34135;
3.06;-37.7527;
3.08;-37.76201;
3.1;-37.9109;
3.12;-37.97479;
3.14;-37.97066;
3.16;-37.89185;
3.18;-38.05188;
3.2;-38.10044;
3.22;-38.03057;
3.24;-38.01367;
3.26;-37.8413;
3.28;-37.69613;
3.3;-37.54307;
3.32;-37.21236;
3.34;-37.05308;
3.36;-36.98269;
3.38;-36.85529;
3.4;-36.45062;
3.42;-36.35901;
3.44;-36.31262;
3.46;-36.27517;
3.48;-36.2729;
3.5;-36.30111;
3.52;-36.31195;
3.54;-36.35588;
3.56;-36.44437;
3.58;-36.47907;
3.6;-36.64547;
3.62;-36.68508;
3.64;-36.70132;
3.66;-36.71207;
3.68;-36.72011;
3.7;-36.70746;
