Time in ms;Pos hand in x;
-0.01087074;0;
0.009129261;0;
0.02912926;0;
0.04912926;0;
0.06912926;0;
0.08912926;0;
0.1091293;0;
0.1291293;0;
0.1491293;0;
0.1691293;0;
0.1891293;0;
0.2091293;0;
0.2291293;0;
0.2491293;0;
0.2691292;0;
0.2891293;0;
0.3091293;0;
0.3291292;0;
0.3491293;0;
0.3691292;0;
0.3891293;0;
0.4091293;0;
0.4291292;0;
0.4491293;0;
0.4691293;0;
0.4891292;0;
0.5091292;0;
0.5291293;0;
0.5491292;0;
0.5691292;0;
0.5891293;0;
0.6091293;0;
0.6291292;0;
0.6491293;0;
0.6691293;0;
0.6891292;0;
0.7091293;0;
0.7291293;0;
0.7491292;0;
0.7691292;0;
0.7891293;0;
0.8091292;0;
0.8291292;0;
0.8491293;0;
0.8691292;0;
0.8891292;0;
0.9091293;0;
0.9291292;0;
0.9491292;0;
0.9691293;0;
0.9891292;0;
1.009129;0;
1.029129;0;
1.049129;0;
1.069129;0;
1.089129;0;
1.109129;0;
1.129129;0;
1.149129;0;
1.169129;0;
1.189129;0;
1.209129;0;
1.229129;0;
1.249129;0;
1.269129;0;
1.289129;0;
1.309129;0;
1.329129;0;
1.349129;0;
1.369129;0;
1.389129;0;
1.409129;0;
1.429129;0;
1.449129;0;
1.469129;0;
1.489129;0;
1.509129;0;
1.529129;0;
1.549129;0;
1.569129;0;
1.589129;0;
1.609129;0;
1.629129;0;
1.649129;0;
1.669129;0;
1.689129;0;
1.709129;0;
1.729129;0;
1.749129;0;
1.769129;0;
1.789129;0;
1.809129;0;
1.829129;0;
1.849129;0;
1.869129;0;
1.889129;0;
1.909129;0;
1.929129;0;
1.949129;0;
1.969129;0;
1.989129;0;
2.009129;0;
2.029129;0;
2.049129;0;
2.069129;0;
2.089129;0;
2.109129;0;
2.129129;0;
2.149129;0;
2.169129;0;
2.189129;0;
2.209129;0;
2.229129;0;
2.249129;0;
2.269129;0;
2.289129;0;
2.309129;0;
2.329129;0;
2.349129;0;
2.369129;0;
2.389129;0;
2.409129;0;
2.429129;0;
2.449129;0;
2.469129;0;
2.489129;0;
2.509129;0;
2.529129;0;
2.549129;0;
2.569129;0;
2.589129;0;
2.609129;0;
2.629129;0;
2.649129;0;
2.669129;0;
2.689129;0;
2.709129;0;
2.729129;0;
2.749129;0;
2.769129;0;
2.789129;0;
2.809129;0;
2.829129;0;
2.849129;0;
2.869129;0;
2.889129;0;
2.909129;0;
2.929129;0;
2.949129;0;
2.969129;0;
2.989129;0;
3.009129;0;
3.029129;0;
3.049129;0;
3.069129;0;
3.089129;0;
3.109129;0;
3.129129;0;
3.149129;0;
3.169129;0;
3.189129;0;
3.209129;0;
3.229129;0;
3.249129;0;
3.269129;0;
3.289129;0;
3.309129;0;
3.329129;0;
3.349129;0;
3.369129;0;
3.389129;0;
3.409129;0;
3.429129;0;
3.449129;0;
3.469129;0;
3.489129;0;
3.509129;0;
3.529129;0;
3.549129;0;
3.569129;0;
3.589129;0;
3.609129;0;
3.629129;0;
3.649129;0;
3.669129;0;
3.689129;0;
3.709129;0;
3.729129;0;
3.749129;0;
3.769129;0;
3.789129;0;
3.809129;0;
3.829129;0;
3.849129;0;
3.869129;0;
3.889129;0;
3.909129;0;
3.929129;0;
3.949129;0;
3.969129;0;
3.989129;0;
4.009129;0;
4.029129;0;
4.049129;0;
4.069129;0;
4.089129;0;
4.109129;0;
4.129129;0;
4.149129;0;
4.169129;0;
4.189129;0;
4.209129;0;
4.229129;0;
4.249129;0;
4.269129;0;
4.289129;0;
4.309129;0;
4.329129;0;
4.349129;0;
4.369129;0;
