Time in ms;Pos hand in x;
0.01182938;29.50501;
0.03182938;29.17264;
0.05182938;28.8793;
0.07182939;29.04129;
0.09182938;29.04129;
0.1118294;29.04129;
0.1318294;29.04129;
0.1518294;29.04129;
0.1718294;33.0078;
0.1918294;33.0078;
0.2118294;33.0078;
0.2318294;34.1565;
0.2518294;34.1565;
0.2718294;34.1565;
0.2918294;34.96133;
0.3118294;34.96133;
0.3318294;34.96133;
0.3518294;37.2151;
0.3718294;37.2151;
0.3918294;37.2151;
0.4118294;37.2151;
0.4318294;36.55286;
0.4518294;36.55286;
0.4718294;36.55286;
0.4918294;36.55286;
0.5118294;33.22295;
0.5318294;33.22295;
0.5518294;33.22295;
0.5718294;36.68666;
0.5918294;36.68666;
0.6118294;36.68666;
0.6318294;36.68666;
0.6518294;43.16816;
0.6718293;43.16816;
0.6918294;43.16816;
0.7118294;43.16816;
0.7318293;49.68857;
0.7518294;49.25368;
0.7718294;49.41704;
0.7918293;49.89415;
0.8118294;50.00531;
0.8318294;51.48298;
0.8518293;51.98368;
0.8718294;53.17815;
0.8918294;53.7004;
0.9118294;53.92288;
0.9318294;53.92924;
0.9518294;54.47952;
0.9718294;54.42265;
0.9918293;54.13672;
1.011829;54.27399;
1.031829;55.40444;
1.051829;55.8036;
1.071829;55.54007;
1.091829;54.89062;
1.111829;54.61323;
1.131829;54.41056;
1.151829;54.33833;
1.171829;54.28804;
1.191829;52.57646;
1.211829;51.39904;
1.231829;52.08924;
1.251829;52.44159;
1.271829;53.01568;
1.291829;53.29525;
1.311829;53.33906;
1.331829;53.53743;
1.351829;53.56813;
1.371829;54.41298;
1.391829;54.17216;
1.411829;52.72214;
1.431829;52.07393;
1.451829;49.37762;
1.471829;47.10601;
1.491829;46.25768;
1.511829;40.5355;
1.531829;33.1725;
1.551829;29.80387;
1.571829;23.19371;
1.591829;20.62162;
1.611829;15.04055;
1.631829;14.11166;
1.651829;12.52629;
1.671829;11.32593;
1.691829;10.26322;
1.711829;10.7097;
1.731829;11.80718;
1.751829;13.56008;
1.771829;14.44815;
1.791829;15.85301;
1.811829;18.20601;
1.831829;18.95985;
1.851829;20.61798;
1.871829;21.64184;
1.891829;23.38795;
1.911829;29.66027;
1.931829;32.18231;
1.951829;34.70147;
1.971829;37.00791;
1.991829;40.09317;
2.011829;41.12001;
2.031829;42.33833;
2.051829;43.8712;
2.071829;46.00983;
2.091829;52.34246;
2.111829;55.02764;
2.131829;57.00509;
2.151829;58.44979;
2.171829;59.47515;
2.191829;61.29007;
2.211829;62.0122;
2.231829;62.51234;
2.251829;62.27495;
2.271829;62.31169;
2.291829;62.69368;
2.311829;63.46158;
2.331829;63.6655;
2.351829;63.86898;
2.371829;64.25304;
2.391829;64.12778;
2.411829;63.75978;
2.431829;63.62644;
2.451829;63.54441;
2.471829;63.56296;
2.491829;64.04562;
2.511829;63.73544;
2.531829;64.18642;
2.551829;64.17269;
2.571829;65.82063;
2.591829;66.64919;
2.611829;67.17262;
2.631829;67.17262;
2.651829;68.13731;
2.671829;69.39801;
2.691829;69.72741;
2.711829;70.29355;
2.731829;70.62782;
2.751829;70.94716;
2.771829;71.12162;
2.791829;71.99349;
2.811829;72.06986;
2.831829;72.15322;
2.851829;72.77593;
2.871829;74.54454;
2.891829;74.66048;
2.911829;74.87268;
2.931829;74.79424;
2.951829;74.34067;
2.971829;73.40348;
2.991829;72.81608;
3.011829;71.54436;
3.031829;70.08618;
3.051829;69.52044;
3.071829;68.06753;
3.091829;67.37583;
3.111829;67.15099;
3.131829;67.31852;
3.151829;67.147;
3.171829;67.39493;
