Time in ms;Pos hand in x;Pos hand in z;
0;0;0;
0.02;0;0;
0.04;0;0;
0.06;0;0;
0.08;0;0;
0.09999999;0;0;
0.12;0;0;
0.14;0;0;
0.16;0;0;
0.18;0;0;
0.2;0;0;
0.22;0;0;
0.24;0;0;
0.26;0;0;
0.28;0;0;
0.3;0;0;
0.32;0;0;
0.34;0;0;
0.36;0;0;
0.38;0;0;
0.4;0;0;
0.42;0;0;
0.44;0;0;
0.46;0;0;
0.48;0;0;
0.5;0;0;
0.52;0;0;
0.54;0;0;
0.56;0;0;
0.58;0;0;
0.6;0;0;
0.62;0;0;
0.64;0;0;
0.66;0;0;
0.68;0;0;
0.7;0;0;
0.72;0;0;
0.74;0;0;
0.76;0;0;
0.78;0;0;
0.8;0;0;
0.82;0;0;
0.84;0;0;
0.86;0;0;
0.88;0;0;
0.9;39.08414;-43.91711;
0.92;28.98386;-45.27692;
0.94;19.62324;-46.81181;
0.96;10.96056;-48.19383;
0.98;2.865927;-49.29919;
1;-4.676996;-50.59039;
1.02;-15.55146;-51.67812;
1.04;-22.18135;-51.99851;
1.06;-22.18135;-51.99851;
1.08;-32.8823;-51.21095;
1.1;-42.87046;-49.70856;
1.12;-48.25713;-48.97894;
1.14;-52.99084;-47.99456;
1.16;-57.41483;-47.06429;
1.18;-59.43122;-46.53458;
1.2;-66.03806;-44.36726;
1.22;-68.1331;-43.55529;
1.24;-69.7569;-42.83233;
1.26;-70.75546;-42.37811;
1.28;-71.0569;-42.2277;
1.3;-71.35342;-41.85327;
1.32;-70.97355;-41.65031;
1.34;-69.97859;-41.49097;
1.36;-68.1244;-41.5465;
1.38;-67.03109;-41.60646;
1.4;-61.27092;-42.08633;
1.42;-57.4469;-42.34482;
1.44;-53.46199;-42.9685;
1.46;-48.73745;-43.60909;
1.48;-40.71637;-44.85723;
1.5;-35.00429;-45.91167;
1.52;-28.40948;-47.05487;
1.54;-21.45547;-48.21003;
1.56;-14.43812;-49.28864;
