Time in ms;Pos hand in x;
0;0;
0.02;0;
0.04;-18.22255;
0.06;-18.22255;
0.08;-18.22255;
0.09999999;-18.22255;
0.12;-18.22255;
0.14;-18.22255;
0.16;-18.22255;
0.18;-18.22255;
0.2;-18.22255;
0.22;-18.22255;
0.24;-18.22255;
0.26;-18.22255;
0.28;-18.22255;
0.3;-18.22255;
0.32;-17.44114;
0.34;-16.54708;
0.36;-15.81976;
0.38;-15.08503;
0.4;-14.59175;
0.42;-14.30554;
0.44;-14.33639;
0.46;-14.38342;
0.48;-14.6072;
0.5;-15.1351;
0.52;-16.82491;
0.54;-17.32374;
0.56;-18.22312;
0.58;-19.19927;
0.6;-19.94295;
0.62;-20.84469;
0.64;-21.00714;
0.66;-20.66306;
0.68;-19.85869;
0.7;-16.72582;
0.72;-8.150952;
0.74;-3.074455;
0.76;-0.2719814;
0.78;5.074412;
0.8;12.62051;
0.82;17.25436;
0.84;21.55276;
0.86;25.63536;
0.88;27.49414;
0.9;34.30907;
0.92;37.1838;
0.94;38.60895;
0.96;41.11042;
0.98;43.62609;
1;46.21128;
1.02;48.9038;
1.04;52.4711;
1.06;54.65945;
1.08;56.64679;
1.1;58.13466;
1.12;58.77966;
1.14;58.88342;
1.16;58.67496;
1.18;58.34783;
1.2;58.10884;
1.22;56.66586;
1.24;55.60965;
1.26;54.99992;
1.28;53.87532;
1.3;53.87532;
1.32;50.56593;
1.34;49.08295;
1.36;47.60572;
1.38;46.2553;
1.4;45.64371;
1.42;43.48407;
1.44;42.67065;
1.46;42.3509;
1.48;41.79787;
1.5;41.3077;
1.52;40.82266;
1.54;40.58078;
1.56;40.41175;
1.58;40.28408;
1.6;40.23539;
1.62;40.08185;
1.64;40.0267;
1.66;40.00015;
1.68;39.95313;
1.7;39.91033;
1.72;39.83191;
1.74;39.80987;
1.76;39.7175;
1.78;39.60677;
1.8;39.3901;
1.82;39.27338;
1.84;39.17744;
1.86;39.10718;
1.88;39.07852;
1.9;38.98173;
1.92;38.94349;
1.94;38.92599;
1.96;38.89785;
1.98;38.87282;
2;38.84702;
2.02;38.83638;
2.04;38.82903;
2.06;38.82542;
2.08;38.82642;
2.1;39.06564;
2.12;39.37543;
2.14;39.61413;
2.16;40.2943;
2.18;41.16522;
2.2;42.87368;
2.22;44.15394;
2.24;45.70658;
2.26;47.03294;
2.28;47.79857;
2.3;50.7619;
2.32;52.36333;
2.34;53.09698;
2.36;54.2969;
2.38;56.60308;
2.4;56.98782;
2.42;57.72656;
2.44;58.30409;
2.46;58.76279;
2.48;59.15245;
2.5;59.44722;
2.52;59.55917;
2.54;59.61878;
2.56;59.61004;
2.58;59.45316;
2.6;59.27836;
2.62;59.175;
2.64;58.96838;
2.66;58.69112;
2.68;58.27799;
2.7;57.99353;
2.72;57.78839;
2.74;57.63255;
2.76;57.57244;
2.78;57.42376;
2.8;57.39778;
2.82;57.38974;
2.84;57.3836;
2.86;57.387;
2.88;57.41146;
2.9;57.43197;
2.92;57.45136;
2.94;57.48019;
2.96;57.51882;
2.98;57.53432;
3;57.54197;
3.02;57.54027;
3.04;57.53445;
3.06;57.48775;
3.08;57.47128;
3.1;57.44691;
3.12;57.43729;
3.14;57.43314;
3.16;57.44616;
3.18;57.46263;
3.2;57.49329;
3.22;57.53624;
3.24;57.56613;
3.26;57.7702;
3.28;57.87873;
3.3;57.93253;
3.32;58.03513;
3.34;58.13947;
3.36;58.25903;
3.38;58.3234;
3.4;58.39827;
3.42;58.43645;
3.44;58.52458;
3.46;58.56564;
3.48;58.59711;
3.5;58.62428;
3.52;58.63905;
3.54;58.67376;
3.56;58.67818;
3.58;58.69093;
3.6;58.69954;
3.62;58.70637;
3.64;58.72414;
3.66;58.73368;
3.68;58.74075;
3.7;58.75462;
3.72;58.76155;
3.74;58.82627;
3.76;58.87071;
3.78;58.89365;
3.8;58.94675;
3.82;58.9933;
3.84;59.06371;
3.86;59.11143;
3.88;59.14239;
3.9;59.17776;
3.92;59.19603;
3.94;59.25083;
3.96;59.27365;
3.98;59.28896;
4;59.31125;
